PAT,pat,RED,red,IR,ir,TEMP,temp,env,real_imp,img_imp,REAL_IMP,IMG_IMP
,32176,,22386,,32365,,3475.0,2780.0,,,638.0,50037.0
,32169,,22462,,32603,,3476.0,2783.0,,,679.0,50070.0
,32171,,22470,,32610,,3476.0,2781.0,,,749.0,50057.0
,32175,,22473,,32622,,3476.0,2781.0,,,673.0,50087.0
,32171,,22480,,32640,,3476.0,2779.0,,,638.0,50165.0
,32153,,22475,,32653,,3473.0,2780.0,,,714.0,50143.0
,32153,,22403,,32447,,3475.0,2779.0,,,691.0,50211.0
,32161,,22488,,32661,,3477.0,2780.0,,,745.0,49986.0
,32147,,22483,,32687,,3475.0,2777.0,,,743.0,50077.0
,32159,,22502,,32686,,3476.0,2779.0,,,668.0,49984.0
,32148,,22505,,32708,,3476.0,2779.0,,,737.0,49938.0
,32143,,22503,,32725,,3475.0,2780.0,,,775.0,49938.0
,32143,,22439,,32514,,3476.0,2780.0,,,716.0,49973.0
,32147,,22508,,32733,,3476.0,2779.0,,,773.0,50014.0
,32135,,22513,,32751,,3476.0,2781.0,,,614.0,49903.0
,32131,,22519,,32766,,3477.0,2779.0,,,675.0,50009.0
,32131,,22519,,-32758,,3476.0,2779.0,,,447.0,48572.0
,32130,,22523,,-32730,,3476.0,2779.0,,,425.0,48831.0
,32130,,22451,,32586,,3475.0,2780.0,,,472.0,48061.0
,32127,,22532,,-32728,,3475.0,2783.0,,,363.0,48056.0
,32127,,22528,,-32728,,3476.0,2780.0,,,371.0,48062.0
,32136,,22543,,-32711,,3473.0,2781.0,,,385.0,48070.0
,32127,,22546,,-32707,,3475.0,2779.0,,,397.0,48050.0
,32124,,22542,,-32693,,3473.0,2781.0,,,378.0,48068.0
,32124,,22475,,32653,,3475.0,2779.0,,,338.0,48022.0
,32118,,22552,,-32683,,3476.0,2779.0,,,433.0,48048.0
,32109,,22566,,-32652,,3476.0,2779.0,,,463.0,48046.0
,32106,,22556,,-32642,,3475.0,2779.0,,,340.0,48057.0
,32098,,22562,,-32642,,3476.0,2781.0,,,402.0,48063.0
,32099,,22557,,-32612,,3475.0,2779.0,,,357.0,48039.0
,32099,,22503,,32725,,3476.0,2777.0,,,395.0,48039.0
,32098,,22564,,-32609,,3475.0,2779.0,,,335.0,48060.0
,32081,,22577,,-32586,,3475.0,2780.0,,,390.0,48051.0
,32077,,22580,,-32585,,3476.0,2779.0,,,334.0,48058.0
,32080,,22576,,-32563,,3476.0,2780.0,,,379.0,48072.0
,32083,,22575,,-32560,,3475.0,2780.0,,,377.0,48037.0
,32083,,22523,,-32730,,3476.0,2780.0,,,349.0,48077.0
,32085,,22578,,-32565,,3476.0,2781.0,,,394.0,48041.0
,32106,,22571,,-32567,,3473.0,2777.0,,,361.0,48051.0
,32132,,22558,,-32606,,3475.0,2783.0,,,364.0,48074.0
,32172,,22537,,-32644,,3473.0,2781.0,,,292.0,48074.0
,32205,,22526,,-32693,,3477.0,2780.0,,,386.0,48073.0
,32205,,22542,,-32693,,3475.0,2780.0,,,311.0,48081.0
,32240,,22505,,-32760,,3473.0,2781.0,,,413.0,48064.0
,32245,,22474,,32717,,3476.0,2779.0,,,285.0,48080.0
,32265,,22456,,32658,,3476.0,2779.0,,,411.0,48077.0
,32274,,22435,,32579,,3476.0,2777.0,,,367.0,48112.0
,32280,,22412,,32515,,3475.0,2780.0,,,398.0,48100.0
,32280,,22557,,-32612,,3475.0,2780.0,,,433.0,48225.0
,32299,,22402,,32456,,3476.0,2781.0,,,393.0,48853.0
,32303,,22378,,32398,,3475.0,2779.0,,,306.0,47929.0
,32297,,22365,,32334,,3475.0,2781.0,,,336.0,47939.0
,32293,,22361,,32303,,3473.0,2781.0,,,304.0,47923.0
,32300,,22347,,32283,,3475.0,2781.0,,,358.0,47934.0
,32300,,22575,,-32560,,3476.0,2779.0,,,321.0,47945.0
,32290,,22354,,-32763,,3475.0,2780.0,,,366.0,47900.0
,32285,,22578,,-32565,,3476.0,2780.0,,,283.0,47940.0
,32290,,22343,,32228,,3476.0,2779.0,,,383.0,47916.0
,32281,,22340,,32233,,3475.0,2780.0,,,365.0,47925.0
,32283,,22343,,32221,,3473.0,2781.0,,,365.0,47899.0
,32283,,22337,,32221,,3475.0,2779.0,,,306.0,47919.0
,32272,,22526,,-32693,,3475.0,2781.0,,,312.0,47927.0
,32270,,22334,,32219,,3473.0,2777.0,,,302.0,47943.0
,32268,,22338,,32207,,3476.0,2780.0,,,377.0,47913.0
,32241,,22336,,32217,,3476.0,2780.0,,,277.0,47924.0
,32233,,22349,,32221,,3473.0,2781.0,,,298.0,47930.0
,32233,,22352,,32241,,3475.0,2780.0,,,388.0,47916.0
,32224,,22412,,32515,,3475.0,2780.0,,,292.0,47908.0
,32214,,22350,,32245,,3476.0,2780.0,,,376.0,47915.0
,32215,,22348,,32242,,3476.0,2780.0,,,284.0,47909.0
,32208,,22354,,32257,,3475.0,2779.0,,,305.0,47915.0
,32194,,22351,,32287,,3475.0,2780.0,,,275.0,47916.0
,32194,,22351,,32281,,3475.0,2781.0,,,254.0,47944.0
,32193,,22347,,32283,,3476.0,2780.0,,,346.0,47933.0
,32188,,22360,,32292,,3475.0,2779.0,,,312.0,47923.0
,32186,,22366,,32288,,3476.0,2779.0,,,263.0,47931.0
,32182,,22368,,32316,,3476.0,2779.0,,,377.0,47920.0
,32182,,22370,,32325,,3475.0,2780.0,,,261.0,47920.0
,32182,,22376,,32324,,3475.0,2777.0,,,344.0,47912.0
,32176,,22337,,32221,,3475.0,2780.0,,,253.0,47938.0
,32172,,22382,,32322,,3476.0,2779.0,,,376.0,47924.0
,32185,,22374,,32322,,3477.0,2780.0,,,253.0,47924.0
,32182,,22360,,32347,,3475.0,2780.0,,,356.0,47927.0
,32200,,22381,,32334,,3473.0,2783.0,,,303.0,47916.0
,32200,,22373,,32325,,3475.0,2781.0,,,229.0,47940.0
,32186,,22352,,32241,,3476.0,2781.0,,,308.0,47950.0
,32190,,22383,,32330,,3477.0,2779.0,,,212.0,47962.0
,32188,,22380,,32344,,3476.0,2780.0,,,257.0,47959.0
,32187,,22385,,32351,,3477.0,2780.0,,,262.0,47979.0
,32181,,22379,,32351,,3475.0,2779.0,,,334.0,47960.0
,32181,,22396,,32352,,3477.0,2780.0,,,262.0,47975.0
,32176,,22351,,32281,,3476.0,2780.0,,,235.0,47976.0
,32173,,22395,,32373,,3475.0,2779.0,,,347.0,47981.0
,32184,,22408,,32378,,3475.0,2780.0,,,290.0,47976.0
,32174,,22403,,32389,,3476.0,2783.0,,,235.0,48034.0
,32169,,22399,,32403,,3475.0,2780.0,,,280.0,48043.0
,32169,,22370,,32325,,3475.0,2781.0,,,303.0,48081.0
,32167,,22407,,32401,,3477.0,2780.0,,,349.0,48076.0
,32161,,22424,,32438,,3473.0,2780.0,,,344.0,48165.0
,32152,,22424,,32443,,3475.0,2780.0,,,320.0,48084.0
,32160,,22429,,32448,,3473.0,2781.0,,,255.0,48127.0
,32148,,22430,,32459,,3475.0,2779.0,,,265.0,48137.0
,32148,,22381,,32334,,3475.0,2780.0,,,288.0,48260.0
,32153,,22433,,32477,,3476.0,2781.0,,,291.0,48097.0
,32138,,22444,,32497,,3475.0,2783.0,,,319.0,48071.0
,32133,,22449,,32511,,3476.0,2780.0,,,246.0,48067.0
,32124,,22453,,32506,,3477.0,2780.0,,,206.0,48101.0
,32119,,22462,,32529,,3476.0,2779.0,,,283.0,48114.0
,32119,,22379,,32351,,3476.0,2779.0,,,267.0,48179.0
,32117,,22450,,32546,,3475.0,2779.0,,,349.0,48177.0
,32121,,22456,,32560,,3475.0,2779.0,,,344.0,48222.0
,32122,,22467,,32566,,3475.0,2780.0,,,335.0,48211.0
,32119,,22466,,32579,,3476.0,2780.0,,,337.0,48289.0
,32117,,22474,,32588,,3476.0,2780.0,,,338.0,49065.0
,32117,,22399,,32403,,3475.0,2779.0,,,497.0,49606.0
,32117,,22478,,32610,,3473.0,2781.0,,,341.0,49174.0
,32111,,22481,,32625,,3476.0,2781.0,,,464.0,49406.0
,32121,,22482,,32644,,3475.0,2779.0,,,526.0,49651.0
,32122,,22487,,32661,,3475.0,2781.0,,,310.0,48059.0
,32120,,22499,,32680,,3476.0,2780.0,,,212.0,48061.0
,32120,,22430,,32459,,3476.0,2781.0,,,277.0,48064.0
,32112,,22494,,32692,,3476.0,2781.0,,,252.0,48094.0
,32102,,22501,,32683,,3476.0,2779.0,,,197.0,48040.0
,32107,,22509,,32701,,3475.0,2779.0,,,301.0,48035.0
,32099,,22512,,32720,,3475.0,2779.0,,,315.0,47972.0
,32097,,22507,,32743,,3475.0,2780.0,,,220.0,47967.0
,32097,,22462,,32529,,3475.0,2779.0,,,192.0,48078.0
,32094,,22518,,32739,,3475.0,2780.0,,,231.0,47984.0
,32085,,22519,,32758,,3472.0,2780.0,,,193.0,48012.0
,32092,,22525,,-32768,,3476.0,2780.0,,,290.0,48003.0
,32092,,22527,,-32750,,3473.0,2780.0,,,276.0,48047.0
,32091,,22540,,-32753,,3477.0,2779.0,,,205.0,48068.0
,32091,,22474,,32588,,3476.0,2780.0,,,257.0,48119.0
,32086,,22541,,-32739,,3475.0,2779.0,,,265.0,48036.0
,32087,,22544,,-32726,,3476.0,2780.0,,,285.0,48124.0
,32083,,22550,,-32706,,3476.0,2777.0,,,213.0,48378.0
,32086,,22551,,-32692,,3473.0,2780.0,,,187.0,48125.0
,32081,,22560,,-32693,,3476.0,2781.0,,,277.0,48126.0
,32081,,22499,,32680,,3473.0,2779.0,,,234.0,48167.0
,32069,,22570,,-32661,,3477.0,2781.0,,,305.0,48174.0
,32056,,22568,,-32659,,3475.0,2780.0,,,283.0,48100.0
,32044,,22567,,-32637,,3476.0,2780.0,,,291.0,48067.0
,32046,,22570,,-32627,,3475.0,2780.0,,,272.0,48113.0
,32043,,22580,,-32623,,3476.0,2779.0,,,296.0,48133.0
,32043,,22507,,32743,,3475.0,2780.0,,,770.0,50763.0
,32033,,22587,,-32603,,3475.0,2779.0,,,705.0,50601.0
,32023,,22579,,-32595,,3475.0,2777.0,,,272.0,48916.0
,32023,,22581,,-32586,,3476.0,2779.0,,,243.0,48608.0
,32037,,22577,,-32604,,3473.0,2781.0,,,196.0,48221.0
,32063,,22573,,-32621,,3473.0,2779.0,,,224.0,48220.0
,32063,,22540,,-32753,,3473.0,2777.0,,,245.0,48237.0
,32085,,22555,,-32658,,3475.0,2779.0,,,282.0,48200.0
,32129,,22539,,-32709,,3473.0,2779.0,,,208.0,48218.0
,32168,,22511,,-32760,,3476.0,2777.0,,,253.0,48204.0
,32200,,22495,,32716,,3473.0,2780.0,,,153.0,48197.0
,32211,,22472,,32640,,3472.0,2781.0,,,188.0,48179.0
,32211,,22560,,-32693,,3472.0,2779.0,,,304.0,48449.0
,32222,,22440,,32560,,3475.0,2779.0,,,250.0,48096.0
,32225,,22422,,32496,,3476.0,2777.0,,,248.0,48088.0
,32233,,22396,,32418,,3473.0,2776.0,,,241.0,48101.0
,32231,,22386,,32356,,3475.0,2780.0,,,194.0,48117.0
,32229,,22378,,32294,,3472.0,2779.0,,,189.0,48110.0
,32229,,22580,,-32623,,3472.0,2780.0,,,263.0,48155.0
,32229,,22366,,32253,,3476.0,2779.0,,,188.0,48117.0
,32226,,22348,,32221,,3473.0,2780.0,,,135.0,48111.0
,32233,,22342,,32204,,3475.0,2780.0,,,186.0,48064.0
,32230,,22338,,32195,,3475.0,2779.0,,,142.0,48100.0
,32216,,22334,,32171,,3473.0,2779.0,,,230.0,48084.0
,32216,,22573,,-32621,,3475.0,2781.0,,,124.0,48095.0
,32219,,22340,,32160,,3473.0,2776.0,,,250.0,48073.0
,32210,,22333,,32157,,3473.0,2777.0,,,163.0,48091.0
,32210,,22327,,32157,,3476.0,2779.0,,,138.0,48073.0
,32210,,22339,,32152,,3473.0,2779.0,,,236.0,48062.0
,32204,,22339,,32157,,3473.0,2779.0,,,215.0,48041.0
,32204,,22472,,32640,,3473.0,2777.0,,,138.0,48060.0
,32203,,22344,,32177,,3472.0,2777.0,,,141.0,48046.0
,32186,,22350,,32183,,3473.0,2780.0,,,119.0,48059.0
,32189,,22358,,32193,,3473.0,2781.0,,,149.0,48056.0
,32184,,22367,,32218,,3472.0,2779.0,,,236.0,48035.0
,32179,,22386,,32356,,3470.0,2779.0,,,158.0,48036.0
,32179,,22372,,32232,,3470.0,2779.0,,,110.0,48064.0
,32176,,22378,,32294,,3476.0,2779.0,,,175.0,48062.0
,32163,,22373,,32240,,3472.0,2779.0,,,95.0,48072.0
,32161,,22380,,32246,,3476.0,2780.0,,,116.0,48058.0
,32164,,22382,,32267,,3473.0,2779.0,,,219.0,48066.0
,32159,,22379,,32272,,3473.0,2783.0,,,215.0,48057.0
,32159,,22391,,32283,,3470.0,2779.0,,,130.0,48082.0
,32166,,22334,,32171,,3473.0,2780.0,,,199.0,48065.0
,32156,,22379,,32282,,3473.0,2780.0,,,168.0,48065.0
,32154,,22386,,32283,,3472.0,2779.0,,,119.0,48071.0
,32149,,22386,,32284,,3470.0,2776.0,,,219.0,48064.0
,32154,,22393,,32301,,3473.0,2777.0,,,134.0,48069.0
,32154,,22390,,32302,,3473.0,2780.0,,,162.0,48092.0
,32150,,22339,,32157,,3470.0,2777.0,,,149.0,48103.0
,32151,,22390,,32301,,3470.0,2780.0,,,161.0,48109.0
,32145,,22391,,32309,,3472.0,2780.0,,,173.0,48117.0
,32145,,22399,,32327,,3472.0,2780.0,,,116.0,48118.0
,32136,,22390,,32316,,3470.0,2779.0,,,227.0,48122.0
,32136,,22395,,32320,,3472.0,2781.0,,,223.0,48139.0
,32137,,22372,,32232,,3473.0,2780.0,,,108.0,48148.0
,32121,,22408,,32327,,3473.0,2781.0,,,227.0,48177.0
,32130,,22423,,32334,,3470.0,2780.0,,,118.0,48188.0
,32122,,22424,,32350,,3473.0,2777.0,,,202.0,48215.0
,32128,,22419,,32374,,3472.0,2779.0,,,112.0,48242.0
,32128,,22421,,32369,,3473.0,2779.0,,,187.0,48280.0
,32118,,22391,,32283,,3473.0,2777.0,,,104.0,48324.0
,32122,,22425,,32398,,3469.0,2777.0,,,227.0,48101.0
,32127,,22429,,32412,,3472.0,2779.0,,,116.0,48291.0
,32122,,22442,,32424,,3472.0,2779.0,,,165.0,48830.0
,32124,,22437,,32440,,3472.0,2779.0,,,249.0,48640.0
,32124,,22446,,32461,,3473.0,2781.0,,,173.0,48183.0
,32124,,22390,,32302,,3472.0,2777.0,,,110.0,48166.0
,32114,,22461,,32459,,3472.0,2780.0,,,226.0,48253.0
,32116,,22460,,32468,,3469.0,2780.0,,,111.0,48138.0
,32112,,22455,,32497,,3472.0,2779.0,,,170.0,48596.0
,32120,,22468,,32505,,3472.0,2779.0,,,115.0,48243.0
,32120,,22390,,32316,,3470.0,2779.0,,,163.0,48265.0
,32110,,22470,,32535,,3472.0,2777.0,,,122.0,48277.0
,32108,,22481,,32533,,3473.0,2779.0,,,87.0,48091.0
,32100,,22483,,32543,,3470.0,2777.0,,,113.0,48091.0
,32094,,22490,,32565,,3470.0,2779.0,,,78.0,48101.0
,32093,,22489,,32579,,3470.0,2777.0,,,124.0,48112.0
,32093,,22419,,32374,,3472.0,2781.0,,,205.0,48157.0
,32090,,22499,,32604,,3473.0,2779.0,,,116.0,48233.0
,32086,,22498,,32613,,3470.0,2779.0,,,225.0,48513.0
,32089,,22515,,32630,,3472.0,2779.0,,,89.0,48080.0
,32089,,22516,,32633,,3470.0,2776.0,,,35.0,48101.0
,32089,,22518,,32656,,3469.0,2776.0,,,184.0,48081.0
,32089,,22437,,32440,,3470.0,2779.0,,,134.0,48154.0
,32085,,22518,,32674,,3472.0,2780.0,,,216.0,48193.0
,32076,,22525,,32689,,3472.0,2779.0,,,106.0,48224.0
,32075,,22522,,32699,,3472.0,2780.0,,,215.0,48191.0
,32072,,22538,,32705,,3469.0,2780.0,,,100.0,48195.0
,32068,,22537,,32730,,3470.0,2777.0,,,188.0,48158.0
,32068,,22468,,32505,,3472.0,2779.0,,,172.0,48174.0
,32058,,22541,,32735,,3469.0,2780.0,,,158.0,48163.0
,32057,,22547,,32752,,3470.0,2779.0,,,122.0,48194.0
,32065,,22548,,32756,,3470.0,2780.0,,,168.0,48186.0
,32061,,22572,,-32755,,3469.0,2779.0,,,162.0,47960.0
,32052,,22550,,-32759,,3469.0,2779.0,,,91.0,47935.0
,32052,,22489,,32579,,3468.0,2780.0,,,154.0,47934.0
,32048,,22564,,-32729,,3468.0,2777.0,,,46.0,47951.0
,32050,,22566,,-32718,,3470.0,2780.0,,,11.0,47966.0
,32047,,22579,,-32706,,3470.0,2779.0,,,147.0,47951.0
,32040,,22571,,-32690,,3472.0,2780.0,,,81.0,47975.0
,32028,,22577,,-32685,,3469.0,2779.0,,,165.0,47940.0
,32028,,22518,,32656,,3469.0,2780.0,,,124.0,47963.0
,32022,,22573,,-32669,,3469.0,2780.0,,,109.0,47932.0
,32008,,22576,,-32657,,3469.0,2777.0,,,35.0,47964.0
,32014,,22592,,-32642,,3468.0,2779.0,,,136.0,47957.0
,32009,,22599,,-32641,,3470.0,2780.0,,,88.0,47976.0
,32003,,22598,,-32626,,3469.0,2779.0,,,163.0,47939.0
,32003,,22537,,32730,,3468.0,2781.0,,,22.0,47969.0
,31995,,22601,,-32602,,3468.0,2780.0,,,123.0,47962.0
,31999,,22617,,-32598,,3469.0,2777.0,,,158.0,47958.0
,31976,,22600,,-32574,,3469.0,2780.0,,,57.0,47949.0
,31979,,22613,,-32559,,3469.0,2780.0,,,123.0,47958.0
,31973,,22620,,-32553,,3468.0,2779.0,,,65.0,47969.0
,31973,,22550,,-32759,,3469.0,2779.0,,,20.0,47982.0
,31973,,22624,,-32546,,3466.0,2777.0,,,83.0,47948.0
,31972,,22616,,-32535,,3468.0,2777.0,,,150.0,47960.0
,31973,,22632,,-32514,,3463.0,2777.0,,,62.0,47984.0
,31972,,22632,,-32509,,3468.0,2779.0,,,65.0,47993.0
,31978,,22614,,-32531,,3468.0,2781.0,,,68.0,47966.0
,31978,,22577,,-32685,,3466.0,2777.0,,,52.0,48018.0
,31990,,22611,,-32564,,3468.0,2781.0,,,99.0,47987.0
,32035,,22611,,-32585,,3468.0,2779.0,,,6.0,48064.0
,32073,,22586,,-32621,,3466.0,2777.0,,,142.0,48072.0
,32105,,22554,,-32687,,3469.0,2780.0,,,125.0,48162.0
,32133,,22534,,-32765,,3465.0,2780.0,,,93.0,48079.0
,32133,,22598,,-32626,,3468.0,2779.0,,,65515.0,48070.0
,32151,,22516,,32688,,3466.0,2779.0,,,129.0,48045.0
,32162,,22481,,32604,,3468.0,2779.0,,,103.0,48045.0
,32169,,22450,,32523,,3468.0,2779.0,,,17.0,48038.0
,32184,,22432,,32439,,3466.0,2777.0,,,65516.0,48057.0
,32188,,22416,,32362,,3466.0,2780.0,,,136.0,48005.0
,32188,,22620,,-32553,,3463.0,2780.0,,,65528.0,48039.0
,32187,,22397,,32303,,3465.0,2779.0,,,109.0,48003.0
,32180,,22376,,32236,,3465.0,2777.0,,,116.0,48016.0
,32179,,22360,,32198,,3465.0,2779.0,,,65531.0,48024.0
,32181,,22356,,32160,,3468.0,2776.0,,,91.0,48011.0
,32181,,22351,,32133,,3465.0,2776.0,,,15.0,48033.0
,32181,,22614,,-32531,,3468.0,2777.0,,,18.0,48031.0
,32164,,22347,,32117,,3465.0,2780.0,,,57.0,48039.0
,32168,,22331,,32102,,3465.0,2779.0,,,65487.0,48054.0
,32174,,22344,,32112,,3465.0,2779.0,,,111.0,48041.0
,32171,,22343,,32092,,3466.0,2779.0,,,87.0,48036.0
,32169,,22346,,32080,,3465.0,2779.0,,,1.0,48051.0
,32169,,22534,,-32765,,3466.0,2779.0,,,49.0,48061.0
,32162,,22349,,32106,,3465.0,2779.0,,,36.0,48039.0
,32158,,22345,,32115,,3466.0,2779.0,,,65513.0,48079.0
,32167,,22360,,32121,,3468.0,2777.0,,,84.0,48060.0
,32158,,22361,,32129,,3463.0,2779.0,,,37.0,48081.0
,32153,,22377,,32137,,3465.0,2776.0,,,86.0,48050.0
,32153,,22416,,32362,,3465.0,2779.0,,,135.0,48090.0
,32151,,22376,,32162,,3465.0,2779.0,,,14.0,48109.0
,32137,,22379,,32182,,3466.0,2779.0,,,61.0,48113.0
,32143,,22385,,32196,,3463.0,2780.0,,,69.0,48125.0
,32142,,22389,,32201,,3465.0,2779.0,,,26.0,48123.0
,32141,,22388,,32224,,3465.0,2780.0,,,51.0,48132.0
,32141,,22351,,32133,,3466.0,2777.0,,,96.0,48117.0
,32142,,22394,,32223,,3462.0,2779.0,,,23.0,48123.0
,32147,,22403,,32228,,3463.0,2777.0,,,92.0,48142.0
,32144,,22409,,32238,,3462.0,2776.0,,,135.0,48124.0
,32144,,22344,,32112,,3463.0,2777.0,,,14.0,48161.0
,32143,,22401,,32247,,3465.0,2779.0,,,63.0,48155.0
,32143,,22400,,32246,,3463.0,2779.0,,,65534.0,48171.0
,32142,,22346,,32080,,3463.0,2779.0,,,50.0,48181.0
,32135,,22413,,32260,,3465.0,2777.0,,,117.0,48182.0
,32137,,22409,,32269,,3463.0,2779.0,,,95.0,48209.0
,32133,,22412,,32271,,3465.0,2780.0,,,132.0,48242.0
,32128,,22405,,32274,,3466.0,2780.0,,,44.0,48260.0
,32128,,22412,,32277,,3462.0,2779.0,,,13.0,47972.0
,32127,,22377,,32137,,3462.0,2779.0,,,86.0,47936.0
,32133,,22400,,32272,,3462.0,2780.0,,,65513.0,47974.0
,32110,,22410,,32294,,3461.0,2780.0,,,61.0,47940.0
,32115,,22424,,32302,,3465.0,2780.0,,,47.0,47975.0
,32102,,22435,,32312,,3463.0,2779.0,,,12.0,47952.0
,32102,,22436,,32320,,3462.0,2777.0,,,51.0,47960.0
,32099,,22388,,32224,,3462.0,2779.0,,,40.0,47947.0
,32080,,22426,,32335,,3462.0,2777.0,,,103.0,47956.0
,32079,,22439,,32340,,3462.0,2777.0,,,27.0,47946.0
,32073,,22437,,32369,,3463.0,2781.0,,,14.0,47972.0
,32070,,22442,,32370,,3463.0,2779.0,,,94.0,47949.0
,32070,,22449,,32390,,3463.0,2777.0,,,65498.0,47982.0
,32064,,22400,,32246,,3463.0,2779.0,,,90.0,47959.0
,32069,,22462,,32412,,3462.0,2777.0,,,65501.0,47986.0
,32068,,22462,,32424,,3463.0,2779.0,,,89.0,47962.0
,32053,,22467,,32424,,3462.0,2777.0,,,75.0,47967.0
,32040,,22472,,32464,,3462.0,2777.0,,,17.0,47956.0
,32040,,22477,,32459,,3462.0,2781.0,,,44.0,47985.0
,32041,,22412,,32277,,3463.0,2777.0,,,59.0,47956.0
,32042,,22485,,32492,,3462.0,2777.0,,,65461.0,47990.0
,32042,,22493,,32496,,3462.0,2779.0,,,56.0,47955.0
,32053,,22493,,32516,,3462.0,2777.0,,,58.0,47972.0
,32038,,22491,,32534,,3461.0,2777.0,,,65496.0,47995.0
,32038,,22499,,32539,,3461.0,2777.0,,,55.0,47983.0
,32032,,22436,,32320,,3462.0,2777.0,,,65502.0,47995.0
,32038,,22506,,32557,,3462.0,2777.0,,,65509.0,48003.0
,32025,,22508,,32574,,3462.0,2779.0,,,0.0,47970.0
,32030,,22524,,32592,,3465.0,2779.0,,,13.0,48009.0
,32024,,22523,,32603,,3462.0,2779.0,,,65484.0,47987.0
,32024,,22442,,32370,,3461.0,2777.0,,,65447.0,48011.0
,32022,,22533,,32623,,3459.0,2779.0,,,62.0,47985.0
,32020,,22536,,32641,,3461.0,2779.0,,,54.0,47999.0
,32026,,22537,,32645,,3462.0,2779.0,,,65478.0,48022.0
,32023,,22554,,32665,,3461.0,2779.0,,,38.0,48021.0
,32016,,22548,,32684,,3462.0,2779.0,,,65471.0,48032.0
,32016,,22472,,32464,,3462.0,2777.0,,,65495.0,48051.0
,32008,,22557,,32714,,3461.0,2777.0,,,49.0,48020.0
,32011,,22556,,32706,,3459.0,2776.0,,,48.0,48037.0
,32011,,22568,,32717,,3461.0,2777.0,,,65509.0,48037.0
,31999,,22563,,32732,,3463.0,2777.0,,,65455.0,48072.0
,31990,,22564,,32738,,3461.0,2777.0,,,47.0,48037.0
,31990,,22491,,32534,,3461.0,2777.0,,,34.0,48088.0
,31985,,22576,,32747,,3461.0,2777.0,,,15.0,48070.0
,31984,,22575,,32767,,3461.0,2777.0,,,65484.0,48130.0
,31988,,22587,,-32759,,3462.0,2777.0,,,65481.0,48158.0
,31988,,22588,,-32747,,3462.0,2779.0,,,15.0,48344.0
,31988,,22588,,-32744,,3461.0,2780.0,,,307.0,50357.0
,31988,,22523,,32603,,3461.0,2779.0,,,237.0,50075.0
,31987,,22591,,-32733,,3461.0,2777.0,,,39.0,48095.0
,31991,,22602,,-32711,,3462.0,2777.0,,,129.0,49267.0
,31985,,22596,,-32707,,3459.0,2776.0,,,341.0,50150.0
,31982,,22600,,-32676,,3462.0,2777.0,,,15.0,48771.0
,31973,,22599,,-32675,,3461.0,2777.0,,,65512.0,48127.0
,31973,,22548,,32684,,3462.0,2776.0,,,34.0,48109.0
,31969,,22621,,-32653,,3461.0,2777.0,,,65462.0,48118.0
,31959,,22612,,-32642,,3461.0,2776.0,,,113.0,48919.0
,31955,,22626,,-32636,,3459.0,2776.0,,,16.0,48182.0
,31947,,22626,,-32627,,3459.0,2777.0,,,65444.0,48177.0
,31940,,22636,,-32601,,3461.0,2777.0,,,57.0,48158.0
,31940,,22564,,32738,,3461.0,2776.0,,,65435.0,48178.0
,31932,,22634,,-32593,,3459.0,2779.0,,,52.0,48153.0
,31927,,22634,,-32582,,3459.0,2776.0,,,17.0,48167.0
,31934,,22627,,-32585,,3461.0,2776.0,,,65504.0,48180.0
,31947,,22632,,-32591,,3461.0,2776.0,,,22.0,48190.0
,31961,,22616,,-32607,,3461.0,2777.0,,,65464.0,48191.0
,31961,,22588,,-32744,,3461.0,2775.0,,,65463.0,48240.0
,31969,,22599,,-32651,,3461.0,2777.0,,,47.0,48257.0
,31993,,22587,,-32689,,3459.0,2777.0,,,31.0,48358.0
,32036,,22565,,-32760,,3461.0,2777.0,,,65472.0,48324.0
,32059,,22541,,32714,,3461.0,2776.0,,,65521.0,48223.0
,32085,,22508,,32615,,3459.0,2777.0,,,65522.0,48265.0
,32085,,22599,,-32675,,3459.0,2776.0,,,65534.0,48276.0
,32091,,22482,,32532,,3458.0,2776.0,,,65533.0,48268.0
,32096,,22466,,32451,,3461.0,2776.0,,,19.0,48614.0
,32104,,22437,,32361,,3461.0,2777.0,,,33.0,48837.0
,32108,,22415,,32294,,3461.0,2775.0,,,65458.0,48689.0
,32100,,22400,,32230,,3461.0,2779.0,,,49.0,48893.0
,32100,,22636,,-32601,,3459.0,2780.0,,,65509.0,48220.0
,32095,,22382,,32185,,3459.0,2779.0,,,65438.0,48269.0
,32090,,22369,,32142,,3461.0,2777.0,,,65379.0,48073.0
,32094,,22359,,32126,,3459.0,2777.0,,,65533.0,48075.0
,32092,,22348,,32086,,3458.0,2777.0,,,65497.0,48452.0
,32093,,22350,,32075,,3459.0,2777.0,,,65456.0,48482.0
,32093,,22616,,-32607,,3461.0,2780.0,,,65443.0,48304.0
,32081,,22361,,32047,,3461.0,2777.0,,,65436.0,48088.0
,32079,,22354,,32062,,3461.0,2779.0,,,65516.0,48137.0
,32076,,22356,,32075,,3459.0,2777.0,,,14.0,48164.0
,32064,,22356,,32082,,3459.0,2776.0,,,65496.0,48206.0
,32050,,22354,,32083,,3458.0,2776.0,,,65419.0,48133.0
,32050,,22508,,32615,,3459.0,2777.0,,,65416.0,48054.0
,32045,,22373,,32088,,3459.0,2777.0,,,65407.0,48038.0
,32030,,22376,,32113,,3461.0,2780.0,,,65431.0,48038.0
