,PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
40548,19269.0,21992.0,,27720,,19269.0,26264.0,,26568.0,,,,
40549,19272.0,21976.0,,27744,,19272.0,26256.0,,26560.0,,,,
40550,19270.0,21976.0,,27752,,19270.0,26296.0,,26544.0,,,,
40551,19273.0,21944.0,,27728,,19273.0,26272.0,,26544.0,,,,
40552,19275.0,21952.0,,27744,,19275.0,26256.0,,26592.0,,,,
40553,19271.0,21960.0,,27728,,19271.0,26248.0,,26592.0,,,,
40554,19303.0,21944.0,,27728,,19303.0,26256.0,,26592.0,,,,
40555,19312.0,21920.0,,27760,,19312.0,26232.0,,26552.0,,,,
40556,19303.0,21960.0,,27752,,19303.0,26216.0,,26544.0,,,,
40557,19302.0,21944.0,,27744,,19302.0,26208.0,,26544.0,,,,
40558,19304.0,21936.0,,27768,,19304.0,26232.0,,26600.0,,,,
40559,19289.0,21928.0,,27736,,19289.0,26152.0,,26560.0,,,,
40560,19298.0,21904.0,,27752,,19298.0,26184.0,,26568.0,,,,
40561,19289.0,21912.0,,27768,,19289.0,26144.0,,26584.0,,,,
40562,19294.0,21928.0,,27728,,19294.0,26168.0,,26576.0,,,,
40563,19295.0,21936.0,,27744,,19295.0,26152.0,,26584.0,,,,
40564,19291.0,21936.0,,27752,,19291.0,26128.0,,26592.0,,,,
40565,19295.0,21904.0,,27768,,19295.0,26120.0,,26608.0,,,,
40566,19281.0,21840.0,,27736,,19281.0,26112.0,,26616.0,,,,
40567,19288.0,21872.0,,27760,,19288.0,26120.0,,26624.0,,,,
40568,19275.0,21864.0,,27768,,19275.0,26080.0,,26624.0,,,,
40569,19265.0,21848.0,,27752,,19265.0,26088.0,,26616.0,,,,
40570,19274.0,21880.0,,27768,,19274.0,26104.0,,26624.0,,,,
40571,19274.0,21864.0,,27776,,19274.0,26088.0,,26632.0,,,,
40572,19277.0,21856.0,,27760,,19277.0,26072.0,,26624.0,,,,
40573,19281.0,21832.0,,27784,,19281.0,26056.0,,26624.0,,,,
40574,19283.0,21808.0,,27768,,19283.0,26064.0,,26640.0,,,,
40575,19299.0,21832.0,,27768,,19299.0,26056.0,,26632.0,,,,
40576,19297.0,21816.0,,27792,,19297.0,26024.0,,26648.0,,,,
40577,19300.0,21816.0,,27776,,19300.0,26048.0,,26616.0,,,,
40578,19312.0,21792.0,,27784,,19312.0,26040.0,,26640.0,,,,
40579,19313.0,21792.0,,27768,,19313.0,26016.0,,26608.0,,,,
40580,19299.0,21800.0,,27792,,19299.0,26000.0,,26648.0,,,,
40581,19322.0,21760.0,,27792,,19322.0,26016.0,,26656.0,,,,
40582,19315.0,21752.0,,27784,,19315.0,25992.0,,26656.0,,,,
40583,19314.0,21776.0,,27800,,19314.0,25944.0,,26648.0,,,,
40584,19316.0,21728.0,,27800,,19316.0,25976.0,,26640.0,,,,
40585,19319.0,21752.0,,27816,,19319.0,26008.0,,26672.0,,,,
40586,19326.0,21752.0,,27816,,19326.0,26056.0,,26672.0,,,,
40587,19324.0,21744.0,,27808,,19324.0,26072.0,,26648.0,,,,
40588,19320.0,21760.0,,27808,,19320.0,26136.0,,26672.0,,,,
40589,19319.0,21712.0,,27824,,19319.0,26192.0,,26656.0,,,,
40590,19321.0,21728.0,,27816,,19321.0,26272.0,,26664.0,,,,
40591,19321.0,21720.0,,27816,,19321.0,26336.0,,26624.0,,,,
40592,19315.0,21704.0,,27800,,19315.0,26400.0,,26584.0,,,,
40593,19315.0,21760.0,,27824,,19315.0,26200.0,,26592.0,,,,
40594,19314.0,21816.0,,27816,,19314.0,26184.0,,26560.0,,,,
40595,19315.0,21856.0,,27792,,19315.0,26184.0,,26560.0,,,,
40596,19246.0,21880.0,,27800,,19246.0,26160.0,,26552.0,,,,
40597,19248.0,21952.0,,27752,,19248.0,26176.0,,26496.0,,,,
40598,19246.0,21976.0,,27744,,19246.0,26168.0,,26640.0,,,,
40599,19243.0,22008.0,,27752,,19243.0,26168.0,,26600.0,,,,
40600,19251.0,22040.0,,27752,,19251.0,26176.0,,26608.0,,,,
40601,19272.0,22040.0,,27728,,19272.0,26144.0,,26608.0,,,,
40602,19272.0,22072.0,,27736,,19272.0,26128.0,,26608.0,,,,
40603,19263.0,22040.0,,27720,,19263.0,26136.0,,26616.0,,,,
40604,19270.0,22080.0,,27728,,19270.0,26120.0,,26640.0,,,,
40605,19257.0,22048.0,,27720,,19257.0,26096.0,,26640.0,,,,
40606,19254.0,22016.0,,27712,,19254.0,26064.0,,26624.0,,,,
40607,19250.0,22064.0,,27744,,19250.0,26080.0,,26632.0,,,,
40608,19247.0,22032.0,,27720,,19247.0,26080.0,,26640.0,,,,
40609,19250.0,22056.0,,27720,,19250.0,26040.0,,26648.0,,,,
40610,19250.0,22016.0,,27736,,19250.0,26008.0,,26632.0,,,,
40611,19246.0,22000.0,,27728,,19246.0,26016.0,,26640.0,,,,
40612,19247.0,22024.0,,27712,,19247.0,26016.0,,26664.0,,,,
40613,19245.0,22024.0,,27728,,19245.0,25992.0,,26672.0,,,,
40614,19247.0,21984.0,,27744,,19247.0,26000.0,,26688.0,,,,
40615,19253.0,21992.0,,27728,,19253.0,25976.0,,26688.0,,,,
40616,19260.0,21984.0,,27744,,19260.0,25960.0,,26696.0,,,,
40617,19256.0,21928.0,,27752,,19256.0,25944.0,,26688.0,,,,
40618,19255.0,21936.0,,27728,,19255.0,25960.0,,26688.0,,,,
40619,19250.0,21904.0,,27768,,19250.0,25936.0,,26656.0,,,,
40620,19253.0,21968.0,,27752,,19253.0,25952.0,,26696.0,,,,
40621,19274.0,21952.0,,27728,,19274.0,25904.0,,26704.0,,,,
40622,19274.0,21928.0,,27736,,19274.0,25912.0,,26704.0,,,,
40623,19283.0,21920.0,,27752,,19283.0,25888.0,,26696.0,,,,
40624,19282.0,21920.0,,27736,,19282.0,25904.0,,26696.0,,,,
40625,19267.0,21968.0,,27736,,19267.0,25864.0,,26728.0,,,,
40626,19270.0,21928.0,,27752,,19270.0,25856.0,,26712.0,,,,
40627,19271.0,21920.0,,27760,,19271.0,25872.0,,26720.0,,,,
40628,19270.0,21920.0,,27768,,19270.0,25856.0,,26744.0,,,,
40629,19270.0,21952.0,,27752,,19270.0,25848.0,,26744.0,,,,
40630,19277.0,21904.0,,27784,,19277.0,25832.0,,26752.0,,,,
40631,19291.0,21904.0,,27776,,19291.0,25832.0,,26744.0,,,,
40632,19287.0,21912.0,,27776,,19287.0,25856.0,,26720.0,,,,
40633,19287.0,21904.0,,27760,,19287.0,25888.0,,26736.0,,,,
40634,19270.0,21880.0,,27752,,19270.0,25928.0,,26736.0,,,,
40635,19269.0,21904.0,,27760,,19269.0,25992.0,,26752.0,,,,
40636,19267.0,21848.0,,27784,,19267.0,26064.0,,26760.0,,,,
40637,19258.0,21848.0,,27776,,19258.0,26112.0,,26744.0,,,,
40638,19258.0,21880.0,,27752,,19258.0,26168.0,,26728.0,,,,
40639,19256.0,21872.0,,27776,,19256.0,26232.0,,26688.0,,,,
40640,19262.0,21880.0,,27768,,19262.0,26248.0,,26672.0,,,,
40641,19281.0,21872.0,,27776,,19281.0,26272.0,,26680.0,,,,
40642,19273.0,21856.0,,27768,,19273.0,26328.0,,26648.0,,,,
40643,19275.0,21880.0,,27768,,19275.0,26288.0,,26640.0,,,,
40644,19265.0,21856.0,,27792,,19265.0,26312.0,,26624.0,,,,
40645,19247.0,21880.0,,27808,,19247.0,26312.0,,26608.0,,,,
40646,19257.0,21864.0,,27784,,19257.0,26312.0,,26592.0,,,,
40647,19253.0,21856.0,,27784,,19253.0,26312.0,,26576.0,,,,
40648,19251.0,21832.0,,27768,,19251.0,26280.0,,26592.0,,,,
40649,19247.0,21848.0,,27776,,19247.0,26256.0,,26584.0,,,,
40650,19256.0,21856.0,,27784,,19256.0,26248.0,,26592.0,,,,
40651,19272.0,21816.0,,27768,,19272.0,26264.0,,26592.0,,,,
40652,19273.0,21784.0,,27792,,19273.0,26200.0,,26608.0,,,,
40653,19273.0,21824.0,,27792,,19273.0,26176.0,,26576.0,,,,
40654,19266.0,21832.0,,27776,,19266.0,26168.0,,26600.0,,,,
40655,19243.0,21792.0,,27792,,19243.0,26152.0,,26640.0,,,,
40656,19253.0,21800.0,,27784,,19253.0,26136.0,,26608.0,,,,
40657,19245.0,21816.0,,27800,,19245.0,26112.0,,26632.0,,,,
40658,19252.0,21784.0,,27800,,19252.0,26128.0,,26616.0,,,,
40659,19246.0,21768.0,,27784,,19246.0,26096.0,,26640.0,,,,
40660,19243.0,21768.0,,27816,,19243.0,26152.0,,26656.0,,,,
40661,19266.0,21784.0,,27816,,19266.0,26144.0,,26640.0,,,,
40662,19263.0,21768.0,,27792,,19263.0,26136.0,,26648.0,,,,
40663,19255.0,21824.0,,27784,,19255.0,26104.0,,26656.0,,,,
40664,19259.0,21840.0,,27784,,19259.0,26160.0,,26648.0,,,,
40665,19242.0,21888.0,,27760,,19242.0,26120.0,,26656.0,,,,
40666,19239.0,21936.0,,27768,,19239.0,26128.0,,26632.0,,,,
40667,19239.0,22024.0,,27744,,19239.0,26112.0,,26656.0,,,,
40668,19232.0,22048.0,,27736,,19232.0,26152.0,,26648.0,,,,
40669,19227.0,22080.0,,27744,,19227.0,26104.0,,26640.0,,,,
40670,19229.0,22112.0,,27736,,19229.0,26104.0,,26648.0,,,,
40671,19241.0,22096.0,,27704,,19241.0,26096.0,,26656.0,,,,
40672,19262.0,22112.0,,27712,,19262.0,26088.0,,26640.0,,,,
40673,19254.0,22128.0,,27688,,19254.0,26064.0,,26672.0,,,,
40674,19257.0,22144.0,,27688,,19257.0,26080.0,,26656.0,,,,
40675,19222.0,22136.0,,27696,,19222.0,26024.0,,26672.0,,,,
40676,19235.0,22136.0,,27688,,19235.0,26016.0,,26664.0,,,,
40677,19228.0,22152.0,,27696,,19228.0,26024.0,,26672.0,,,,
40678,19231.0,22120.0,,27704,,19231.0,25984.0,,26688.0,,,,
40679,19227.0,22104.0,,27720,,19227.0,25984.0,,26672.0,,,,
40680,19222.0,22128.0,,27704,,19222.0,25976.0,,26688.0,,,,
40681,19246.0,22120.0,,27704,,19246.0,25960.0,,26696.0,,,,
40682,19240.0,22120.0,,27696,,19240.0,25960.0,,26680.0,,,,
40683,19229.0,22136.0,,27664,,19229.0,25936.0,,26680.0,,,,
40684,19247.0,22088.0,,27696,,19247.0,25912.0,,26696.0,,,,
40685,19229.0,22064.0,,27688,,19229.0,25936.0,,26688.0,,,,
40686,19226.0,22072.0,,27728,,19226.0,25896.0,,26712.0,,,,
40687,19218.0,21904.0,,27728,,19218.0,25928.0,,26712.0,,,,
40688,19218.0,21880.0,,27736,,19218.0,25896.0,,26712.0,,,,
40689,19221.0,21912.0,,27784,,19221.0,25872.0,,26752.0,,,,
40690,19249.0,21872.0,,27768,,19249.0,25864.0,,26712.0,,,,
40691,19273.0,21936.0,,27784,,19273.0,25832.0,,26728.0,,,,
40692,19277.0,21888.0,,27792,,19277.0,25856.0,,26720.0,,,,
40693,19278.0,21888.0,,27784,,19278.0,25792.0,,26728.0,,,,
40694,19278.0,21880.0,,27784,,19278.0,25808.0,,26752.0,,,,
40695,19273.0,21896.0,,27792,,19273.0,25808.0,,26736.0,,,,
40696,19271.0,21880.0,,27800,,19271.0,25816.0,,26760.0,,,,
40697,19250.0,21864.0,,27792,,19250.0,25808.0,,26744.0,,,,
40698,19249.0,21872.0,,27784,,19249.0,25784.0,,26728.0,,,,
40699,19250.0,21864.0,,27792,,19250.0,25816.0,,26752.0,,,,
40700,19255.0,21816.0,,27808,,19255.0,25824.0,,26752.0,,,,
40701,19275.0,21832.0,,27784,,19275.0,25872.0,,26744.0,,,,
40702,19276.0,21800.0,,27816,,19276.0,25920.0,,26744.0,,,,
40703,19276.0,21784.0,,27784,,19276.0,26024.0,,26736.0,,,,
40704,19291.0,21792.0,,27808,,19291.0,26104.0,,26744.0,,,,
40705,19274.0,21792.0,,27800,,19274.0,26144.0,,26752.0,,,,
40706,19267.0,21768.0,,27816,,19267.0,26240.0,,26752.0,,,,
40707,19254.0,21768.0,,27792,,19254.0,26256.0,,26720.0,,,,
40708,19255.0,21760.0,,27832,,19255.0,26280.0,,26688.0,,,,
40709,19250.0,21760.0,,27848,,19250.0,26344.0,,26648.0,,,,
40710,19249.0,21720.0,,27816,,19249.0,26376.0,,26624.0,,,,
40711,19269.0,21744.0,,27824,,19269.0,26384.0,,26616.0,,,,
40712,19275.0,21728.0,,27840,,19275.0,26360.0,,26584.0,,,,
40713,19274.0,21736.0,,27824,,19274.0,26360.0,,26584.0,,,,
40714,19276.0,21704.0,,27816,,19276.0,26392.0,,26560.0,,,,
40715,19251.0,21680.0,,27840,,19251.0,26368.0,,26576.0,,,,
40716,19257.0,21696.0,,27872,,19257.0,26360.0,,26568.0,,,,
40717,19258.0,21704.0,,27832,,19258.0,26360.0,,26568.0,,,,
40718,19259.0,21704.0,,27832,,19259.0,26352.0,,26568.0,,,,
40719,19256.0,21688.0,,27864,,19256.0,26328.0,,26584.0,,,,
40720,19246.0,21688.0,,27872,,19246.0,26320.0,,26584.0,,,,
40721,19256.0,21656.0,,27848,,19256.0,26304.0,,26600.0,,,,
40722,19266.0,21648.0,,27864,,19266.0,26320.0,,26560.0,,,,
40723,19274.0,21640.0,,27864,,19274.0,26296.0,,26576.0,,,,
40724,19274.0,21656.0,,27856,,19274.0,26296.0,,26592.0,,,,
40725,19241.0,21632.0,,27840,,19241.0,26256.0,,26584.0,,,,
40726,19257.0,21680.0,,27880,,19257.0,26264.0,,26584.0,,,,
40727,19259.0,21704.0,,27856,,19259.0,26240.0,,26584.0,,,,
40728,19254.0,21768.0,,27864,,19254.0,26232.0,,26592.0,,,,
40729,19249.0,21776.0,,27856,,19249.0,26264.0,,26600.0,,,,
40730,19246.0,21872.0,,27824,,19246.0,26224.0,,26608.0,,,,
40731,19270.0,21848.0,,27808,,19270.0,26248.0,,26584.0,,,,
40732,19262.0,21904.0,,27792,,19262.0,26256.0,,26608.0,,,,
40733,19257.0,21888.0,,27800,,19257.0,26264.0,,26616.0,,,,
40734,19265.0,21928.0,,27792,,19265.0,26272.0,,26624.0,,,,
40735,19226.0,21928.0,,27776,,19226.0,26256.0,,26600.0,,,,
40736,19234.0,21912.0,,27776,,19234.0,26216.0,,26600.0,,,,
40737,19225.0,21920.0,,27760,,19225.0,26224.0,,26624.0,,,,
40738,19228.0,21904.0,,27800,,19228.0,26216.0,,26592.0,,,,
40739,19228.0,21904.0,,27776,,19228.0,26224.0,,26608.0,,,,
40740,19218.0,21896.0,,27784,,19218.0,26208.0,,26616.0,,,,
40741,19218.0,21872.0,,27784,,19218.0,26208.0,,26616.0,,,,
40742,19228.0,21872.0,,27776,,19228.0,26168.0,,26616.0,,,,
40743,19251.0,21848.0,,27784,,19251.0,26136.0,,26616.0,,,,
40744,19204.0,21856.0,,27776,,19204.0,26144.0,,26624.0,,,,
40745,19219.0,21832.0,,27792,,19219.0,26112.0,,26624.0,,,,
40746,19253.0,21824.0,,27816,,19253.0,26120.0,,26648.0,,,,
40747,19232.0,21824.0,,27784,,19232.0,26096.0,,26624.0,,,,
40748,19223.0,21792.0,,27824,,19223.0,26144.0,,26656.0,,,,
40749,19230.0,21776.0,,27800,,19230.0,26080.0,,26672.0,,,,
40750,19230.0,21768.0,,27832,,19230.0,26056.0,,26648.0,,,,
40751,19244.0,21744.0,,27840,,19244.0,26032.0,,26680.0,,,,
40752,19251.0,21768.0,,27808,,19251.0,26056.0,,26640.0,,,,
40753,19262.0,21728.0,,27824,,19262.0,26016.0,,26664.0,,,,
40754,19256.0,21744.0,,27808,,19256.0,26016.0,,26664.0,,,,
40755,19234.0,21736.0,,27832,,19234.0,26016.0,,26688.0,,,,
40756,19239.0,21768.0,,27824,,19239.0,26000.0,,26680.0,,,,
40757,19244.0,21720.0,,27800,,19244.0,25992.0,,26696.0,,,,
40758,19241.0,21736.0,,27808,,19241.0,25976.0,,26696.0,,,,
40759,19247.0,21736.0,,27824,,19247.0,25992.0,,26672.0,,,,
40760,19258.0,21744.0,,27832,,19258.0,25960.0,,26704.0,,,,
40761,19282.0,21728.0,,27840,,19282.0,25936.0,,26712.0,,,,
40762,19282.0,21744.0,,27832,,19282.0,25912.0,,26688.0,,,,
40763,19284.0,21736.0,,27824,,19284.0,25928.0,,26704.0,,,,
40764,19290.0,21712.0,,27824,,19290.0,25928.0,,26704.0,,,,
40765,19272.0,21704.0,,27840,,19272.0,25912.0,,26712.0,,,,
40766,19281.0,21728.0,,27816,,19281.0,25880.0,,26704.0,,,,
40767,19275.0,21672.0,,27848,,19275.0,25928.0,,26712.0,,,,
40768,19273.0,21704.0,,27832,,19273.0,25920.0,,26712.0,,,,
40769,19265.0,21680.0,,27848,,19265.0,25960.0,,26704.0,,,,
40770,19265.0,21696.0,,27848,,19265.0,26032.0,,26728.0,,,,
40771,19288.0,21680.0,,27872,,19288.0,26088.0,,26744.0,,,,
40772,19291.0,21680.0,,27856,,19291.0,26152.0,,26728.0,,,,
40773,19285.0,21656.0,,27856,,19285.0,26208.0,,26728.0,,,,
40774,19280.0,21632.0,,27864,,19280.0,26264.0,,26720.0,,,,
40775,19273.0,21664.0,,27864,,19273.0,26344.0,,26712.0,,,,
40776,19268.0,21624.0,,27872,,19268.0,26400.0,,26656.0,,,,
40777,19265.0,21624.0,,27848,,19265.0,26456.0,,26640.0,,,,
40778,19264.0,21624.0,,27872,,19264.0,26456.0,,26608.0,,,,
40779,19267.0,21672.0,,27872,,19267.0,26464.0,,26576.0,,,,
40780,19257.0,21632.0,,27880,,19257.0,26456.0,,26592.0,,,,
40781,19278.0,21600.0,,27880,,19278.0,26488.0,,26584.0,,,,
40782,19278.0,21592.0,,27880,,19278.0,26504.0,,26552.0,,,,
40783,19274.0,21624.0,,27840,,19274.0,26480.0,,26536.0,,,,
40784,19279.0,21608.0,,27856,,19279.0,26488.0,,26544.0,,,,
40785,19255.0,21576.0,,27912,,19255.0,26464.0,,26528.0,,,,
40786,19263.0,21592.0,,27872,,19263.0,26464.0,,26544.0,,,,
40787,19256.0,21608.0,,27880,,19256.0,26464.0,,26536.0,,,,
40788,19257.0,21576.0,,27872,,19257.0,26440.0,,26552.0,,,,
40789,19256.0,21576.0,,27904,,19256.0,26464.0,,26528.0,,,,
40790,19255.0,21560.0,,27872,,19255.0,26416.0,,26544.0,,,,
40791,19275.0,21560.0,,27888,,19275.0,26384.0,,26552.0,,,,
40792,19275.0,21592.0,,27904,,19275.0,26400.0,,26544.0,,,,
40793,19274.0,21592.0,,27880,,19274.0,26384.0,,26560.0,,,,
40794,19274.0,21664.0,,27888,,19274.0,26336.0,,26544.0,,,,
40795,19255.0,21704.0,,27880,,19255.0,26360.0,,26544.0,,,,
40796,19257.0,21760.0,,27864,,19257.0,26336.0,,26560.0,,,,
40797,19251.0,21800.0,,27840,,19251.0,26336.0,,26568.0,,,,
40798,19251.0,21848.0,,27840,,19251.0,26344.0,,26560.0,,,,
40799,19243.0,21848.0,,27800,,19243.0,26344.0,,26568.0,,,,
40800,19244.0,21904.0,,27824,,19244.0,26360.0,,26576.0,,,,
40801,19272.0,21960.0,,27776,,19272.0,26392.0,,26584.0,,,,
40802,19273.0,21984.0,,27784,,19273.0,26360.0,,26584.0,,,,
40803,19273.0,21952.0,,27800,,19273.0,26352.0,,26600.0,,,,
40804,19269.0,21960.0,,27792,,19269.0,26360.0,,26576.0,,,,
40805,19250.0,21960.0,,27776,,19250.0,26328.0,,26576.0,,,,
40806,19253.0,21952.0,,27776,,19253.0,26328.0,,26560.0,,,,
40807,19248.0,21920.0,,27760,,19248.0,26328.0,,26568.0,,,,
40808,19243.0,21928.0,,27768,,19243.0,26296.0,,26584.0,,,,
40809,19245.0,21936.0,,27792,,19245.0,26312.0,,26576.0,,,,
40810,19240.0,21936.0,,27776,,19240.0,26280.0,,26584.0,,,,
40811,19257.0,21952.0,,27792,,19257.0,26280.0,,26600.0,,,,
40812,19259.0,21920.0,,27784,,19259.0,26264.0,,26592.0,,,,
40813,19259.0,21920.0,,27784,,19259.0,26240.0,,26592.0,,,,
40814,19262.0,21896.0,,27776,,19262.0,26248.0,,26584.0,,,,
40815,19244.0,21904.0,,27784,,19244.0,26248.0,,26608.0,,,,
40816,19232.0,21872.0,,27816,,19232.0,26192.0,,26616.0,,,,
40817,19232.0,21840.0,,27768,,19232.0,26184.0,,26584.0,,,,
40818,19240.0,21856.0,,27784,,19240.0,26192.0,,26608.0,,,,
40819,19235.0,21856.0,,27800,,19235.0,26176.0,,26624.0,,,,
40820,19242.0,21808.0,,27792,,19242.0,26152.0,,26624.0,,,,
40821,19254.0,21848.0,,27800,,19254.0,26144.0,,26608.0,,,,
40822,19248.0,21848.0,,27816,,19248.0,26136.0,,26616.0,,,,
40823,19264.0,21824.0,,27816,,19264.0,26152.0,,26640.0,,,,
40824,19273.0,21832.0,,27800,,19273.0,26112.0,,26624.0,,,,
40825,19259.0,21848.0,,27816,,19259.0,26112.0,,26640.0,,,,
40826,19261.0,21872.0,,27816,,19261.0,26112.0,,26656.0,,,,
40827,19258.0,21832.0,,27776,,19258.0,26080.0,,26632.0,,,,
40828,19254.0,21840.0,,27800,,19254.0,26096.0,,26640.0,,,,
40829,19263.0,21848.0,,27808,,19263.0,26064.0,,26640.0,,,,
40830,19255.0,21864.0,,27800,,19255.0,26056.0,,26640.0,,,,
40831,19283.0,21816.0,,27784,,19283.0,26064.0,,26688.0,,,,
40832,19275.0,21800.0,,27824,,19275.0,26064.0,,26640.0,,,,
40833,19274.0,21800.0,,27808,,19274.0,26032.0,,26656.0,,,,
40834,19272.0,21792.0,,27808,,19272.0,26024.0,,26672.0,,,,
40835,19261.0,21816.0,,27816,,19261.0,26032.0,,26672.0,,,,
40836,19262.0,21792.0,,27824,,19262.0,26064.0,,26664.0,,,,
40837,19251.0,21792.0,,27816,,19251.0,26080.0,,26664.0,,,,
40838,19249.0,21784.0,,27832,,19249.0,26152.0,,26688.0,,,,
40839,19247.0,21752.0,,27832,,19247.0,26216.0,,26672.0,,,,
40840,19251.0,21776.0,,27832,,19251.0,26288.0,,26680.0,,,,
40841,19252.0,21752.0,,27824,,19252.0,26368.0,,26632.0,,,,
40842,19248.0,21768.0,,27840,,19248.0,26432.0,,26648.0,,,,
40843,19246.0,21760.0,,27840,,19246.0,26496.0,,26640.0,,,,
40844,19245.0,21744.0,,27800,,19245.0,26528.0,,26616.0,,,,
40845,19248.0,21736.0,,27832,,19248.0,26584.0,,26600.0,,,,
40846,19262.0,21744.0,,27824,,19262.0,26568.0,,26568.0,,,,
40847,19255.0,21728.0,,27864,,19255.0,26624.0,,26560.0,,,,
40848,19252.0,21744.0,,27832,,19252.0,26584.0,,26528.0,,,,
40849,19248.0,21736.0,,27808,,19248.0,26584.0,,26512.0,,,,
40850,19243.0,21672.0,,27816,,19243.0,26608.0,,26496.0,,,,
40851,19272.0,21728.0,,27856,,19272.0,26584.0,,26496.0,,,,
40852,19273.0,21696.0,,27864,,19273.0,26576.0,,26488.0,,,,
40853,19273.0,21680.0,,27840,,19273.0,26592.0,,26496.0,,,,
40854,19272.0,21680.0,,27848,,19272.0,26560.0,,26496.0,,,,
40855,19255.0,21672.0,,27848,,19255.0,26552.0,,26488.0,,,,
40856,19258.0,21664.0,,27856,,19258.0,26568.0,,26496.0,,,,
40857,19252.0,21688.0,,27848,,19252.0,26536.0,,26496.0,,,,
40858,19254.0,21656.0,,27856,,19254.0,26528.0,,26488.0,,,,
40859,19247.0,21664.0,,27864,,19247.0,26504.0,,26488.0,,,,
40860,19248.0,21664.0,,27872,,19248.0,26504.0,,26480.0,,,,
40861,19273.0,21672.0,,27872,,19273.0,26480.0,,26512.0,,,,
40862,19273.0,21712.0,,27856,,19273.0,26456.0,,26496.0,,,,
40863,19273.0,21728.0,,27832,,19273.0,26432.0,,26512.0,,,,
40864,19272.0,21760.0,,27840,,19272.0,26432.0,,26512.0,,,,
40865,19260.0,21800.0,,27840,,19260.0,26464.0,,26520.0,,,,
40866,19263.0,21872.0,,27816,,19263.0,26456.0,,26504.0,,,,
40867,19255.0,21960.0,,27816,,19255.0,26440.0,,26504.0,,,,
40868,19255.0,21976.0,,27800,,19255.0,26448.0,,26528.0,,,,
40869,19252.0,22016.0,,27768,,19252.0,26424.0,,26536.0,,,,
40870,19253.0,22000.0,,27768,,19253.0,26440.0,,26520.0,,,,
40871,19257.0,22024.0,,27736,,19257.0,26456.0,,26528.0,,,,
40872,19259.0,22032.0,,27752,,19259.0,26456.0,,26488.0,,,,
40873,19270.0,22064.0,,27768,,19270.0,26416.0,,26536.0,,,,
40874,19266.0,22032.0,,27728,,19266.0,26440.0,,26504.0,,,,
40875,19263.0,22080.0,,27752,,19263.0,26416.0,,26520.0,,,,
40876,19260.0,22048.0,,27736,,19260.0,26392.0,,26512.0,,,,
40877,19252.0,22024.0,,27728,,19252.0,26400.0,,26512.0,,,,
40878,19255.0,22016.0,,27776,,19255.0,26360.0,,26536.0,,,,
40879,19246.0,22032.0,,27752,,19246.0,26352.0,,26552.0,,,,
40880,19240.0,22032.0,,27752,,19240.0,26352.0,,26528.0,,,,
40881,19259.0,22008.0,,27776,,19259.0,26320.0,,26552.0,,,,
40882,19256.0,22000.0,,27752,,19256.0,26296.0,,26560.0,,,,
40883,19259.0,21984.0,,27768,,19259.0,26304.0,,26552.0,,,,
40884,19255.0,22000.0,,27760,,19255.0,26320.0,,26584.0,,,,
40885,19245.0,21984.0,,27760,,19245.0,26272.0,,26552.0,,,,
40886,19246.0,21928.0,,27776,,19246.0,26272.0,,26568.0,,,,
40887,19243.0,21936.0,,27744,,19243.0,26240.0,,26560.0,,,,
40888,19241.0,21968.0,,27776,,19241.0,26232.0,,26576.0,,,,
40889,19249.0,21936.0,,27760,,19249.0,26248.0,,26568.0,,,,
40890,19247.0,21936.0,,27784,,19247.0,26256.0,,26600.0,,,,
40891,19251.0,21936.0,,27776,,19251.0,26208.0,,26600.0,,,,
40892,19276.0,21936.0,,27784,,19276.0,26192.0,,26568.0,,,,
40893,19289.0,21928.0,,27808,,19289.0,26208.0,,26592.0,,,,
40894,19293.0,21944.0,,27784,,19293.0,26144.0,,26608.0,,,,
40895,19280.0,21968.0,,27784,,19280.0,26168.0,,26592.0,,,,
40896,19280.0,21944.0,,27784,,19280.0,26168.0,,26624.0,,,,
40897,19268.0,21944.0,,27792,,19268.0,26168.0,,26600.0,,,,
40898,19268.0,21912.0,,27752,,19268.0,26128.0,,26608.0,,,,
40899,19272.0,21928.0,,27760,,19272.0,26144.0,,26616.0,,,,
40900,19269.0,21944.0,,27768,,19269.0,26136.0,,26616.0,,,,
40901,19282.0,21896.0,,27760,,19282.0,26176.0,,26592.0,,,,
40902,19297.0,21944.0,,27784,,19297.0,26224.0,,26632.0,,,,
40903,19294.0,21912.0,,27776,,19294.0,26288.0,,26640.0,,,,
40904,19297.0,21896.0,,27800,,19297.0,26344.0,,26616.0,,,,
40905,19278.0,21928.0,,27776,,19278.0,26360.0,,26616.0,,,,
40906,19285.0,21896.0,,27800,,19285.0,26432.0,,26608.0,,,,
40907,19272.0,21880.0,,27792,,19272.0,26488.0,,26600.0,,,,
40908,19275.0,21872.0,,27808,,19275.0,26568.0,,26568.0,,,,
40909,19269.0,21888.0,,27800,,19269.0,26600.0,,26536.0,,,,
40910,19265.0,21848.0,,27816,,19265.0,26656.0,,26560.0,,,,
40911,19261.0,21848.0,,27816,,19261.0,26664.0,,26512.0,,,,
40912,19289.0,21872.0,,27776,,19289.0,26704.0,,26512.0,,,,
40913,19284.0,21832.0,,27800,,19284.0,26720.0,,26448.0,,,,
40914,19275.0,21800.0,,27824,,19275.0,26736.0,,26448.0,,,,
