pat,red,ir,real_imp,img_imp,temp,env
24271,22407.0,32539.0,6452.0,61409.0,3548.0,3200.0
24259,22400.0,32536.0,6463.0,61406.0,3548.0,3197.0
24220,22404.0,32557.0,6454.0,61404.0,3551.0,3199.0
24201,22401.0,32534.0,6457.0,61416.0,3551.0,3197.0
24201,22414.0,32524.0,6477.0,61411.0,3551.0,3197.0
24219,22415.0,32516.0,6459.0,61416.0,3551.0,3197.0
24219,22424.0,32519.0,6470.0,61409.0,3551.0,3199.0
24230,22425.0,32499.0,6469.0,61408.0,3551.0,3200.0
24230,22428.0,32496.0,6467.0,61412.0,3551.0,3197.0
24237,22435.0,32473.0,6451.0,61415.0,3551.0,3197.0
24161,22438.0,32474.0,6457.0,61411.0,3548.0,3197.0
24194,22447.0,32452.0,6462.0,61412.0,3550.0,3197.0
24194,22457.0,32428.0,6460.0,61418.0,3548.0,3199.0
24169,22450.0,32405.0,6468.0,61407.0,3550.0,3197.0
24161,22461.0,32376.0,6465.0,61408.0,3551.0,3197.0
24203,22466.0,32356.0,6471.0,61422.0,3551.0,3196.0
24203,22472.0,32362.0,6458.0,61411.0,3551.0,3199.0
24200,22483.0,32329.0,6475.0,61412.0,3551.0,3196.0
24207,22482.0,32330.0,6445.0,61416.0,3550.0,3197.0
24227,22484.0,32309.0,6454.0,61412.0,3551.0,3197.0
24227,22489.0,32274.0,6458.0,61410.0,3552.0,3197.0
24203,22509.0,32269.0,6445.0,61409.0,3550.0,3197.0
24240,22518.0,32252.0,6466.0,61411.0,3551.0,3197.0
24258,22513.0,32248.0,6462.0,61414.0,3550.0,3199.0
24258,22513.0,32233.0,6463.0,61418.0,3550.0,3199.0
24299,22523.0,32221.0,6477.0,61411.0,3548.0,3197.0
24332,22526.0,32197.0,6465.0,61411.0,3550.0,3199.0
24333,22532.0,32192.0,6456.0,61413.0,3551.0,3197.0
24333,22532.0,32159.0,6462.0,61412.0,3551.0,3197.0
24293,22545.0,32145.0,6459.0,61415.0,3552.0,3197.0
24282,22564.0,32132.0,6449.0,61417.0,3551.0,3199.0
24279,22554.0,32118.0,6459.0,61406.0,3550.0,3199.0
24279,22558.0,32122.0,6467.0,61406.0,3551.0,3194.0
24310,22560.0,32123.0,6460.0,61414.0,3550.0,3199.0
24301,22558.0,32157.0,6454.0,61408.0,3550.0,3200.0
24290,22524.0,32219.0,6464.0,61410.0,3552.0,3197.0
24290,22511.0,32332.0,6465.0,61420.0,3550.0,3199.0
24284,22462.0,32405.0,6464.0,61413.0,3550.0,3197.0
24230,22446.0,32462.0,6467.0,61410.0,3551.0,3197.0
24255,22424.0,32536.0,6444.0,61409.0,3552.0,3197.0
24255,22405.0,32635.0,6468.0,61414.0,3550.0,3197.0
24245,22382.0,32671.0,6457.0,61405.0,3551.0,3197.0
24248,22365.0,32683.0,6455.0,61412.0,3551.0,3200.0
24247,22353.0,32724.0,6464.0,61406.0,3551.0,3197.0
24247,22349.0,32737.0,6458.0,61410.0,3550.0,3197.0
24228,22349.0,32751.0,6469.0,61403.0,3550.0,3197.0
24202,22352.0,32758.0,6457.0,61417.0,3550.0,3196.0
24198,22349.0,32752.0,6462.0,61412.0,3548.0,3196.0
24198,22356.0,32727.0,6452.0,61411.0,3551.0,3199.0
24193,22372.0,32709.0,6458.0,61412.0,3552.0,3197.0
24189,22373.0,32694.0,6463.0,61408.0,3551.0,3200.0
24192,22378.0,32673.0,6462.0,61409.0,3551.0,3197.0
24192,22394.0,32638.0,6457.0,61403.0,3551.0,3197.0
24195,22401.0,32617.0,6458.0,61406.0,3551.0,3199.0
24188,22413.0,32583.0,6470.0,61411.0,3551.0,3200.0
24234,22422.0,32559.0,6469.0,61400.0,3551.0,3197.0
24234,22424.0,32509.0,6471.0,61409.0,3551.0,3199.0
24220,22441.0,32502.0,6467.0,61408.0,3551.0,3197.0
24210,22438.0,32489.0,6461.0,61409.0,3550.0,3196.0
24208,22446.0,32494.0,6470.0,61407.0,3552.0,3197.0
24208,22451.0,32490.0,6461.0,61409.0,3551.0,3199.0
24213,22442.0,32495.0,6452.0,61410.0,3554.0,3199.0
24149,22452.0,32483.0,6456.0,61408.0,3552.0,3197.0
24175,22440.0,32482.0,6464.0,61419.0,3551.0,3196.0
24175,22445.0,32483.0,6467.0,61419.0,3551.0,3197.0
24149,22439.0,32466.0,6461.0,61402.0,3552.0,3199.0
24146,22446.0,32475.0,6464.0,61405.0,3551.0,3197.0
24146,22447.0,32463.0,6467.0,61410.0,3551.0,3197.0
24146,22449.0,32481.0,6464.0,61406.0,3551.0,3197.0
24184,22455.0,32464.0,6451.0,61413.0,3551.0,3199.0
24187,22453.0,32458.0,6467.0,61415.0,3551.0,3197.0
24186,22452.0,32447.0,6459.0,61414.0,3551.0,3199.0
24186,22460.0,32436.0,6445.0,61409.0,3551.0,3199.0
24177,22470.0,32412.0,6456.0,61403.0,3552.0,3196.0
24112,22473.0,32398.0,6469.0,61408.0,3551.0,3199.0
24125,22477.0,32385.0,6458.0,61413.0,3552.0,3200.0
24125,22476.0,32349.0,6470.0,61403.0,3550.0,3197.0
24125,22491.0,32340.0,6473.0,61419.0,3550.0,3197.0
24119,22503.0,32327.0,6470.0,61409.0,3552.0,3199.0
24159,22512.0,32308.0,6459.0,61405.0,3552.0,3196.0
24159,22509.0,32286.0,6474.0,61404.0,3554.0,3197.0
24137,22520.0,32265.0,6446.0,61417.0,3551.0,3196.0
24125,22522.0,32251.0,6464.0,61416.0,3551.0,3197.0
24124,22530.0,32239.0,6458.0,61403.0,3551.0,3199.0
24124,22534.0,32209.0,6459.0,61414.0,3551.0,3197.0
24140,22549.0,32193.0,6472.0,61410.0,3550.0,3200.0
24153,22556.0,32183.0,6462.0,61414.0,3551.0,3194.0
24164,22554.0,32169.0,6466.0,61421.0,3552.0,3197.0
24164,22554.0,32151.0,6459.0,61405.0,3551.0,3196.0
24204,22563.0,32144.0,6461.0,61400.0,3551.0,3197.0
24251,22567.0,32116.0,6463.0,61400.0,3552.0,3197.0
24256,22573.0,32120.0,6454.0,61412.0,3551.0,3197.0
24256,22586.0,32082.0,6470.0,61416.0,3551.0,3196.0
24234,22594.0,32061.0,6461.0,61406.0,3551.0,3196.0
24234,22600.0,32042.0,6465.0,61409.0,3552.0,3196.0
24232,22607.0,32041.0,6467.0,61415.0,3552.0,3197.0
24232,22608.0,32023.0,6453.0,61416.0,3551.0,3196.0
24281,22603.0,32005.0,6461.0,61400.0,3548.0,3199.0
24263,22619.0,31995.0,6471.0,61415.0,3551.0,3199.0
24245,22607.0,31972.0,6455.0,61416.0,3551.0,3197.0
24245,22619.0,31966.0,6475.0,61408.0,3551.0,3196.0
24241,22619.0,31991.0,6461.0,61402.0,3552.0,3197.0
24255,22604.0,32043.0,6459.0,61409.0,3551.0,3196.0
24251,22585.0,32111.0,6473.0,61411.0,3551.0,3197.0
24251,22563.0,32235.0,6463.0,61403.0,3551.0,3197.0
24239,22514.0,32299.0,6472.0,61417.0,3554.0,3196.0
24235,22491.0,32371.0,6465.0,61406.0,3551.0,3196.0
24216,22467.0,32436.0,6448.0,61416.0,3551.0,3196.0
24216,22443.0,32490.0,6448.0,61421.0,3551.0,3196.0
24199,22426.0,32541.0,6469.0,61411.0,3551.0,3196.0
24154,22407.0,32593.0,6452.0,61422.0,3550.0,3197.0
24142,22394.0,32626.0,6445.0,61409.0,3552.0,3196.0
24142,22394.0,32683.0,6446.0,61416.0,3551.0,3196.0
24140,22381.0,32680.0,6455.0,61409.0,3551.0,3197.0
24169,22377.0,32687.0,6461.0,61412.0,3550.0,3199.0
24151,22375.0,32687.0,6463.0,61403.0,3551.0,3196.0
24151,22382.0,32682.0,6459.0,61406.0,3551.0,3197.0
24155,22384.0,32652.0,6461.0,61411.0,3551.0,3197.0
24157,22396.0,32654.0,6461.0,61404.0,3554.0,3197.0
24170,22401.0,32641.0,6471.0,61405.0,3550.0,3197.0
24170,22401.0,32569.0,6447.0,61419.0,3551.0,3196.0
24203,22428.0,32562.0,6454.0,61408.0,3551.0,3196.0
24201,22447.0,32522.0,6468.0,61404.0,3552.0,3197.0
24198,22444.0,32495.0,6455.0,61417.0,3551.0,3196.0
24198,22462.0,32475.0,6472.0,61416.0,3554.0,3199.0
24198,22469.0,32462.0,6461.0,61399.0,3550.0,3194.0
24202,22477.0,32435.0,6461.0,61417.0,3551.0,3196.0
24179,22483.0,32437.0,6462.0,61402.0,3552.0,3199.0
24179,22477.0,32424.0,6473.0,61402.0,3552.0,3196.0
24150,22468.0,32413.0,6470.0,61411.0,3551.0,3197.0
24125,22482.0,32413.0,6473.0,61409.0,3552.0,3197.0
24128,22477.0,32418.0,6460.0,61404.0,3551.0,3199.0
24128,22467.0,32412.0,6464.0,61401.0,3550.0,3194.0
24147,22483.0,32412.0,6465.0,61413.0,3552.0,3196.0
24160,22472.0,32413.0,6473.0,61411.0,3550.0,3194.0
24130,22475.0,32412.0,6465.0,61403.0,3552.0,3197.0
24130,22479.0,32408.0,6465.0,61406.0,3552.0,3197.0
24117,22481.0,32403.0,6466.0,61398.0,3550.0,3194.0
24112,22483.0,32384.0,6467.0,61404.0,3554.0,3199.0
24111,22488.0,32389.0,6463.0,61410.0,3552.0,3197.0
24111,22486.0,32368.0,6478.0,61413.0,3554.0,3196.0
24116,22492.0,32334.0,6464.0,61402.0,3554.0,3196.0
24147,22510.0,32337.0,6463.0,61407.0,3552.0,3196.0
24152,22517.0,32327.0,6472.0,61407.0,3550.0,3194.0
24152,22512.0,32306.0,6466.0,61413.0,3550.0,3194.0
24137,22526.0,32288.0,6465.0,61410.0,3552.0,3197.0
24094,22531.0,32270.0,6459.0,61413.0,3552.0,3194.0
24095,22533.0,32253.0,6453.0,61413.0,3550.0,3197.0
24095,22532.0,32216.0,6462.0,61406.0,3551.0,3197.0
24077,22551.0,32203.0,6472.0,61406.0,3551.0,3197.0
24075,22554.0,32188.0,6450.0,61407.0,3551.0,3194.0
24095,22557.0,32172.0,6463.0,61407.0,3554.0,3197.0
24095,22583.0,32143.0,6465.0,61406.0,3552.0,3196.0
24078,22580.0,32130.0,6461.0,61398.0,3552.0,3196.0
24078,22576.0,32110.0,6452.0,61409.0,3551.0,3196.0
24118,22575.0,32098.0,6461.0,61405.0,3550.0,3196.0
24118,22583.0,32063.0,6462.0,61413.0,3551.0,3196.0
24150,22594.0,32047.0,6465.0,61405.0,3551.0,3197.0
24186,22595.0,32033.0,6468.0,61406.0,3552.0,3196.0
24209,22619.0,32003.0,6471.0,61404.0,3551.0,3197.0
24209,22616.0,32007.0,6460.0,61409.0,3551.0,3194.0
24232,22617.0,31988.0,6476.0,61415.0,3551.0,3197.0
24257,22623.0,31975.0,6457.0,61409.0,3552.0,3196.0
24208,22639.0,31951.0,6461.0,61402.0,3551.0,3197.0
24208,22640.0,31923.0,6456.0,61402.0,3550.0,3196.0
24218,22655.0,31918.0,6455.0,61397.0,3551.0,3196.0
24215,22640.0,31907.0,6473.0,61406.0,3552.0,3197.0
24199,22655.0,31884.0,6458.0,61409.0,3552.0,3199.0
24199,22660.0,31870.0,6456.0,61408.0,3554.0,3200.0
24248,22678.0,31856.0,6471.0,61413.0,3554.0,3196.0
24232,22672.0,31857.0,6471.0,61395.0,3551.0,3196.0
24198,22665.0,31885.0,6455.0,61408.0,3550.0,3197.0
24198,22650.0,32013.0,6458.0,61418.0,3552.0,3197.0
24222,22601.0,32080.0,6457.0,61406.0,3554.0,3196.0
24210,22564.0,32151.0,6458.0,61407.0,3552.0,3196.0
24197,22552.0,32221.0,6471.0,61405.0,3552.0,3197.0
24197,22527.0,32340.0,6469.0,61407.0,3550.0,3197.0
24183,22486.0,32392.0,6456.0,61412.0,3551.0,3197.0
24172,22483.0,32445.0,6465.0,61404.0,3552.0,3194.0
24167,22456.0,32481.0,6473.0,61401.0,3552.0,3196.0
24167,22445.0,32517.0,6473.0,61411.0,3552.0,3196.0
24155,22439.0,32541.0,6468.0,61401.0,3550.0,3197.0
24131,22424.0,32559.0,6464.0,61405.0,3554.0,3197.0
24129,22424.0,32576.0,6444.0,61409.0,3554.0,3196.0
24129,22425.0,32564.0,6459.0,61403.0,3552.0,3197.0
24125,22426.0,32563.0,6463.0,61404.0,3556.0,3197.0
24126,22420.0,32556.0,6445.0,61408.0,3552.0,3197.0
24149,22438.0,32532.0,6470.0,61396.0,3551.0,3197.0
24149,22446.0,32512.0,6458.0,61411.0,3552.0,3199.0
24140,22447.0,32481.0,6458.0,61406.0,3554.0,3196.0
24174,22462.0,32446.0,6466.0,61402.0,3554.0,3197.0
24177,22462.0,32420.0,6461.0,61401.0,3552.0,3196.0
24177,22493.0,32366.0,6457.0,61406.0,3551.0,3196.0
24159,22507.0,32335.0,6460.0,61412.0,3554.0,3196.0
24157,22514.0,32320.0,6463.0,61400.0,3552.0,3196.0
24153,22511.0,32307.0,6455.0,61411.0,3554.0,3196.0
24153,22526.0,32302.0,6472.0,61416.0,3554.0,3197.0
24152,22526.0,32297.0,6459.0,61403.0,3551.0,3196.0
24130,22525.0,32288.0,6466.0,61400.0,3551.0,3196.0
24070,22520.0,32293.0,6468.0,61406.0,3552.0,3197.0
24070,22519.0,32294.0,6462.0,61406.0,3552.0,3196.0
24089,22512.0,32296.0,6457.0,61413.0,3552.0,3197.0
24102,22525.0,32295.0,6464.0,61407.0,3552.0,3196.0
24080,22523.0,32292.0,6465.0,61409.0,3551.0,3194.0
24080,22518.0,32285.0,6451.0,61420.0,3552.0,3197.0
24094,22521.0,32295.0,6461.0,61397.0,3554.0,3194.0
24106,22518.0,32290.0,6452.0,61410.0,3552.0,3197.0
24102,22524.0,32277.0,6468.0,61398.0,3552.0,3197.0
24102,22519.0,32265.0,6466.0,61397.0,3551.0,3196.0
24118,22529.0,32246.0,6466.0,61402.0,3554.0,3196.0
24101,22532.0,32252.0,6464.0,61412.0,3554.0,3197.0
24093,22535.0,32246.0,6458.0,61412.0,3554.0,3197.0
24093,22540.0,32211.0,6458.0,61410.0,3552.0,3196.0
24084,22549.0,32177.0,6452.0,61412.0,3552.0,3199.0
24085,22558.0,32181.0,6458.0,61397.0,3552.0,3196.0
24078,22558.0,32167.0,6458.0,61403.0,3551.0,3197.0
24078,22568.0,32143.0,6465.0,61408.0,3552.0,3199.0
24033,22582.0,32127.0,6463.0,61411.0,3554.0,3197.0
24040,22589.0,32122.0,6457.0,61405.0,3554.0,3196.0
24003,22585.0,32124.0,6467.0,61400.0,3554.0,3197.0
24003,22595.0,32066.0,6471.0,61401.0,3552.0,3199.0
24019,22607.0,32050.0,6469.0,61401.0,3552.0,3197.0
24039,22612.0,32040.0,6467.0,61400.0,3552.0,3197.0
24075,22609.0,32027.0,6461.0,61400.0,3551.0,3196.0
24075,22627.0,32003.0,6463.0,61405.0,3554.0,3194.0
24146,22626.0,31995.0,6454.0,61409.0,3556.0,3197.0
24173,22626.0,31981.0,6468.0,61402.0,3554.0,3197.0
24179,22633.0,31966.0,6469.0,61405.0,3554.0,3196.0
24179,22648.0,31933.0,6453.0,61411.0,3554.0,3199.0
24192,22645.0,31925.0,6469.0,61407.0,3554.0,3197.0
24197,22648.0,31910.0,6463.0,61408.0,3554.0,3199.0
24205,22646.0,31879.0,6466.0,61401.0,3556.0,3199.0
24205,22659.0,31866.0,6468.0,61401.0,3552.0,3199.0
24216,22657.0,31864.0,6469.0,61402.0,3556.0,3197.0
24170,22666.0,31838.0,6459.0,61404.0,3552.0,3196.0
24145,22671.0,31835.0,6471.0,61404.0,3552.0,3196.0
24145,22667.0,31855.0,6459.0,61398.0,3551.0,3200.0
24076,22661.0,31919.0,6468.0,61409.0,3552.0,3197.0
24118,22637.0,31972.0,6463.0,61410.0,3552.0,3199.0
24112,22608.0,32031.0,6465.0,61403.0,3554.0,3196.0
24112,22588.0,32115.0,6460.0,61397.0,3552.0,3197.0
24143,22566.0,32171.0,6471.0,61408.0,3552.0,3200.0
24149,22549.0,32230.0,6469.0,61405.0,3554.0,3197.0
24119,22523.0,32294.0,6463.0,61404.0,3552.0,3196.0
24119,22497.0,32390.0,6463.0,61399.0,3552.0,3197.0
24127,22476.0,32426.0,6473.0,61406.0,3551.0,3197.0
24119,22469.0,32477.0,6456.0,61404.0,3556.0,3196.0
24107,22447.0,32483.0,6463.0,61405.0,3551.0,3197.0
24107,22446.0,32509.0,6464.0,61406.0,3551.0,3199.0
24109,22434.0,32523.0,6472.0,61403.0,3552.0,3199.0
24121,22431.0,32529.0,6466.0,61402.0,3556.0,3197.0
24117,22439.0,32509.0,6479.0,61404.0,3552.0,3196.0
24117,22444.0,32505.0,6459.0,61400.0,3554.0,3197.0
24057,22446.0,32473.0,6460.0,61400.0,3554.0,3197.0
24025,22465.0,32458.0,6458.0,61407.0,3551.0,3197.0
24090,22473.0,32423.0,6469.0,61399.0,3552.0,3197.0
24090,22485.0,32368.0,6472.0,61401.0,3556.0,3196.0
24080,22504.0,32346.0,6459.0,61398.0,3557.0,3199.0
24075,22515.0,32312.0,6460.0,61414.0,3554.0,3199.0
24133,22525.0,32282.0,6463.0,61406.0,3556.0,3197.0
24133,22525.0,32262.0,6462.0,61395.0,3554.0,3197.0
24111,22535.0,32249.0,6470.0,61401.0,3557.0,3199.0
24076,22534.0,32245.0,6474.0,61403.0,3554.0,3194.0
24076,22537.0,32242.0,6464.0,61401.0,3552.0,3197.0
24076,22539.0,32230.0,6456.0,61402.0,3552.0,3197.0
24057,22537.0,32236.0,6450.0,61406.0,3554.0,3196.0
24093,22536.0,32243.0,6465.0,61394.0,3552.0,3196.0
24100,22539.0,32241.0,6455.0,61403.0,3551.0,3197.0
24100,22542.0,32228.0,6463.0,61406.0,3552.0,3196.0
24088,22540.0,32237.0,6464.0,61396.0,3556.0,3197.0
24078,22535.0,32242.0,6455.0,61399.0,3554.0,3196.0
24086,22540.0,32230.0,6462.0,61394.0,3552.0,3197.0
24086,22534.0,32235.0,6477.0,61396.0,3551.0,3197.0
24043,22541.0,32232.0,6457.0,61410.0,3554.0,3197.0
24033,22549.0,32212.0,6462.0,61400.0,3554.0,3197.0
24031,22550.0,32199.0,6466.0,61398.0,3554.0,3197.0
24031,22556.0,32188.0,6463.0,61394.0,3554.0,3196.0
24063,22554.0,32173.0,6461.0,61408.0,3556.0,3197.0
24057,22562.0,32162.0,6456.0,61400.0,3554.0,3196.0
24059,22565.0,32147.0,6451.0,61411.0,3551.0,3197.0
24059,22571.0,32122.0,6474.0,61408.0,3554.0,3197.0
24056,22581.0,32118.0,6468.0,61398.0,3552.0,3196.0
24049,22589.0,32104.0,6462.0,61397.0,3554.0,3196.0
24052,22598.0,32077.0,6470.0,61404.0,3556.0,3194.0
24052,22602.0,32048.0,6466.0,61409.0,3554.0,3197.0
24046,22606.0,32038.0,6457.0,61403.0,3556.0,3196.0
24043,22613.0,32010.0,6471.0,61406.0,3552.0,3200.0
24052,22625.0,32004.0,6463.0,61397.0,3556.0,3196.0
24052,22627.0,31976.0,6470.0,61413.0,3552.0,3197.0
24047,22638.0,31978.0,6466.0,61401.0,3551.0,3196.0
24105,22645.0,31948.0,6468.0,61406.0,3552.0,3199.0
24122,22643.0,31937.0,6469.0,61400.0,3556.0,3197.0
24122,22654.0,31908.0,6470.0,61400.0,3556.0,3196.0
24117,22664.0,31895.0,6462.0,61402.0,3557.0,3197.0
24183,22667.0,31868.0,6450.0,61395.0,3554.0,3199.0
24174,22661.0,31857.0,6453.0,61397.0,3557.0,3197.0
24174,22661.0,31853.0,6474.0,61402.0,3554.0,3197.0
24161,22667.0,31824.0,6453.0,61416.0,3557.0,3197.0
24127,22674.0,31826.0,6471.0,61398.0,3552.0,3199.0
24135,22683.0,31800.0,6458.0,61401.0,3552.0,3197.0
24135,22683.0,31796.0,6465.0,61404.0,3556.0,3196.0
24113,22684.0,31800.0,6462.0,61401.0,3552.0,3197.0
24153,22677.0,31857.0,6470.0,61402.0,3554.0,3197.0
24153,22655.0,31908.0,6453.0,61400.0,3554.0,3197.0
24153,22624.0,31980.0,6461.0,61400.0,3558.0,3197.0
24144,22606.0,32053.0,6465.0,61404.0,3554.0,3197.0
24101,22570.0,32124.0,6463.0,61403.0,3554.0,3197.0
24084,22557.0,32200.0,6468.0,61404.0,3554.0,3194.0
24084,22528.0,32327.0,6460.0,61404.0,3557.0,3194.0
24065,22491.0,32378.0,6466.0,61408.0,3556.0,3196.0
24043,22477.0,32440.0,6467.0,61398.0,3552.0,3197.0
24083,22455.0,32475.0,6471.0,61400.0,3554.0,3197.0
24083,22432.0,32546.0,6461.0,61404.0,3554.0,3194.0
24084,22429.0,32555.0,6465.0,61399.0,3554.0,3194.0
24072,22426.0,32556.0,6465.0,61398.0,3556.0,3197.0
24104,22432.0,32558.0,6466.0,61395.0,3556.0,3197.0
24104,22426.0,32562.0,6455.0,61403.0,3556.0,3197.0
24097,22440.0,32547.0,6460.0,61401.0,3557.0,3196.0
24098,22431.0,32555.0,6464.0,61404.0,3556.0,3196.0
24096,22440.0,32515.0,6468.0,61401.0,3554.0,3199.0
24096,22451.0,32474.0,6458.0,61397.0,3557.0,3196.0
24107,22474.0,32448.0,6469.0,61402.0,3556.0,3199.0
24105,22479.0,32421.0,6476.0,61405.0,3554.0,3196.0
24102,22487.0,32386.0,6467.0,61401.0,3556.0,3199.0
24102,22497.0,32361.0,6460.0,61407.0,3554.0,3197.0
24085,22494.0,32333.0,6468.0,61401.0,3556.0,3197.0
24065,22515.0,32330.0,6469.0,61403.0,3554.0,3197.0
24066,22526.0,32308.0,6455.0,61409.0,3556.0,3196.0
24066,22522.0,32306.0,6471.0,61402.0,3557.0,3196.0
24082,22520.0,32296.0,6459.0,61395.0,3554.0,3196.0
24081,22522.0,32297.0,6471.0,61395.0,3556.0,3199.0
24073,22513.0,32307.0,6474.0,61391.0,3552.0,3197.0
24073,22519.0,32295.0,6466.0,61401.0,3556.0,3197.0
24032,22517.0,32299.0,6464.0,61397.0,3554.0,3196.0
24027,22505.0,32308.0,6460.0,61396.0,3556.0,3196.0
24021,22506.0,32314.0,6475.0,61406.0,3554.0,3196.0
24021,22519.0,32309.0,6453.0,61404.0,3557.0,3197.0
24010,22513.0,32303.0,6468.0,61394.0,3556.0,3196.0
24047,22518.0,32305.0,6457.0,61403.0,3554.0,3199.0
24041,22518.0,32303.0,6454.0,61403.0,3556.0,3197.0
24041,22522.0,32294.0,6473.0,61399.0,3554.0,3197.0
24039,22531.0,32277.0,6464.0,61402.0,3554.0,3197.0
24019,22524.0,32267.0,6456.0,61407.0,3556.0,3197.0
24000,22529.0,32269.0,6471.0,61404.0,3557.0,3196.0
24000,22542.0,32233.0,6472.0,61394.0,3556.0,3197.0
23991,22546.0,32206.0,6455.0,61401.0,3556.0,3199.0
24029,22549.0,32201.0,6474.0,61402.0,3556.0,3197.0
24027,22549.0,32182.0,6467.0,61395.0,3554.0,3196.0
24027,22559.0,32158.0,6465.0,61400.0,3556.0,3197.0
24033,22568.0,32136.0,6469.0,61401.0,3556.0,3197.0
23996,22567.0,32123.0,6474.0,61407.0,3556.0,3197.0
24000,22575.0,32104.0,6457.0,61388.0,3558.0,3197.0
24000,22585.0,32069.0,6469.0,61398.0,3556.0,3196.0
23984,22585.0,32062.0,6468.0,61398.0,3552.0,3199.0
24001,22594.0,32052.0,6463.0,61401.0,3554.0,3196.0
24017,22605.0,32023.0,6456.0,61403.0,3554.0,3199.0
24017,22610.0,32006.0,6464.0,61407.0,3554.0,3199.0
24089,22621.0,31995.0,6463.0,61411.0,3554.0,3196.0
24062,22626.0,31977.0,6471.0,61396.0,3556.0,3197.0
24099,22619.0,31972.0,6467.0,61395.0,3554.0,3196.0
24099,22624.0,31941.0,6463.0,61402.0,3554.0,3194.0
24124,22640.0,31922.0,6475.0,61400.0,3554.0,3197.0
24123,22644.0,31924.0,6470.0,61390.0,3554.0,3196.0
24124,22649.0,31906.0,6461.0,61401.0,3554.0,3197.0
24124,22664.0,31880.0,6462.0,61389.0,3556.0,3197.0
24170,22664.0,31858.0,6467.0,61400.0,3556.0,3197.0
24158,22660.0,31852.0,6452.0,61398.0,3556.0,3199.0
24161,22672.0,31841.0,6461.0,61397.0,3554.0,3197.0
24161,22671.0,31847.0,6457.0,61400.0,3556.0,3196.0
24164,22654.0,31890.0,6467.0,61402.0,3557.0,3197.0
24156,22646.0,31948.0,6470.0,61409.0,3556.0,3196.0
24156,22616.0,32024.0,6470.0,61401.0,3556.0,3199.0
24156,22584.0,32167.0,6469.0,61399.0,3558.0,3197.0
24144,22535.0,32238.0,6466.0,61399.0,3556.0,3199.0
24128,22512.0,32316.0,6473.0,61395.0,3556.0,3197.0
24120,22495.0,32365.0,6460.0,61412.0,3556.0,3197.0
24120,22467.0,32446.0,6454.0,61389.0,3557.0,3196.0
24101,22452.0,32495.0,6473.0,61396.0,3558.0,3196.0
24092,22429.0,32539.0,6458.0,61406.0,3556.0,3197.0
24075,22428.0,32583.0,6476.0,61405.0,3557.0,3197.0
24075,22417.0,32638.0,6464.0,61398.0,3556.0,3197.0
24043,22400.0,32632.0,6463.0,61401.0,3557.0,3199.0
24106,22394.0,32639.0,6478.0,61397.0,3556.0,3196.0
24107,22396.0,32631.0,6463.0,61394.0,3556.0,3197.0
24107,22398.0,32620.0,6459.0,61408.0,3554.0,3194.0
24115,22398.0,32597.0,6465.0,61396.0,3556.0,3196.0
24083,22398.0,32571.0,6471.0,61396.0,3556.0,3197.0
24105,22422.0,32560.0,6459.0,61405.0,3556.0,3196.0
24105,22435.0,32513.0,6470.0,61388.0,3556.0,3196.0
24079,22432.0,32492.0,6464.0,61394.0,3557.0,3199.0
24074,22456.0,32465.0,6453.0,61408.0,3556.0,3197.0
24107,22464.0,32429.0,6469.0,61405.0,3556.0,3199.0
24107,22475.0,32383.0,6463.0,61398.0,3554.0,3197.0
24103,22487.0,32380.0,6472.0,61412.0,3557.0,3197.0
24050,22493.0,32370.0,6460.0,61398.0,3557.0,3199.0
24063,22503.0,32357.0,6469.0,61407.0,3556.0,3197.0
24063,22494.0,32359.0,6463.0,61402.0,3557.0,3197.0
24052,22501.0,32350.0,6458.0,61401.0,3556.0,3197.0
24049,22498.0,32365.0,6462.0,61392.0,3556.0,3197.0
24048,22488.0,32371.0,6471.0,61400.0,3556.0,3197.0
24048,22492.0,32377.0,6478.0,61405.0,3556.0,3199.0
24072,22488.0,32367.0,6464.0,61402.0,3557.0,3197.0
24062,22489.0,32371.0,6463.0,61403.0,3556.0,3196.0
24063,22480.0,32362.0,6462.0,61398.0,3556.0,3196.0
24063,22483.0,32371.0,6466.0,61400.0,3557.0,3199.0
24066,22490.0,32369.0,6451.0,61401.0,3557.0,3197.0
24052,22481.0,32332.0,6463.0,61397.0,3557.0,3197.0
24046,22492.0,32342.0,6464.0,61396.0,3554.0,3196.0
24046,22494.0,32334.0,6468.0,61410.0,3556.0,3197.0
24049,22499.0,32315.0,6466.0,61396.0,3558.0,3199.0
24040,22513.0,32301.0,6463.0,61394.0,3558.0,3197.0
23983,22511.0,32290.0,6466.0,61398.0,3556.0,3199.0
23983,22517.0,32275.0,6468.0,61399.0,3558.0,3197.0
24018,22525.0,32260.0,6478.0,61399.0,3556.0,3199.0
24014,22530.0,32250.0,6459.0,61397.0,3554.0,3199.0
23989,22546.0,32241.0,6469.0,61406.0,3554.0,3199.0
23989,22542.0,32206.0,6471.0,61394.0,3557.0,3199.0
24031,22554.0,32185.0,6449.0,61403.0,3557.0,3199.0
24027,22545.0,32162.0,6467.0,61400.0,3557.0,3194.0
24041,22566.0,32150.0,6465.0,61399.0,3556.0,3199.0
24041,22559.0,32125.0,6458.0,61404.0,3556.0,3197.0
24073,22575.0,32104.0,6473.0,61393.0,3557.0,3197.0
24079,22570.0,32092.0,6473.0,61399.0,3556.0,3199.0
