PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
14662,8056,,640,,,,,,,,63681.0,63133.0
14681,8080,,648,,,,,,,,63682.0,63131.0
14681,8064,,656,,,,,,,,63682.0,63134.0
14671,8056,,640,,,,,,,,63683.0,63133.0
14667,8064,,648,,,,,,,,63681.0,63134.0
14671,8056,,656,,,,,,,,63682.0,63133.0
14635,8064,,648,,,,,,,,63682.0,63134.0
14674,8064,,648,,,,,,,,63682.0,63133.0
14664,8072,,648,,,,,,,,63684.0,63134.0
14671,8072,,632,,,,,,,,63684.0,63134.0
14668,8080,,656,,,,,,,,63683.0,63134.0
14670,8064,,624,,,,,,,,63683.0,63133.0
14670,8056,,648,,,,,,,,63683.0,63134.0
14644,8064,,624,,,,,,,,63683.0,63133.0
14596,8064,,640,,,,,,,,63683.0,63134.0
14620,8056,,656,,,,,,,,63684.0,63133.0
14614,8064,,640,,,,,,,,63682.0,63133.0
14588,8072,,648,,,,,,,,63683.0,63132.0
14590,8064,,632,,,,,,,,63683.0,63134.0
14580,8080,,648,,,,,,,,63684.0,63134.0
14638,8048,,664,,,,,,,,63683.0,63135.0
14649,8072,,624,,,,,,,,63684.0,63133.0
14649,8072,,640,,,,,,,,63683.0,63134.0
14649,8072,,640,,,,,,,,63683.0,63133.0
14648,8080,,640,,,,,,,,63684.0,63135.0
14650,8064,,648,,,,,,,,63684.0,63133.0
14632,8080,,648,,,,,,,,63684.0,63134.0
14648,8048,,640,,,,,,,,63684.0,63133.0
14650,8064,,648,,,,,,,,63683.0,63134.0
14650,8056,,648,,,,,,,,63684.0,63134.0
14650,8048,,656,,,,,,,,63683.0,63135.0
14655,8064,,640,,,,,,,,63684.0,63134.0
14649,8080,,640,,,,,,,,63683.0,63134.0
14631,8072,,648,,,,,,,,63683.0,63133.0
14597,8056,,648,,,,,,,,63683.0,63133.0
14608,8040,,664,,,,,,,,63683.0,63133.0
14610,8056,,640,,,,,,,,63683.0,63135.0
