PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
14466.0,19240,2898.0,31992,,,,,,,,64724.0,47483.0
14463.0,19256,2898.0,31984,,,,,,,,64725.0,47481.0
14495.0,19224,2894.0,31960,,,,,,,,64723.0,47483.0
14499.0,19216,2899.0,32000,,,,,,,,64725.0,47481.0
14476.0,19192,2895.0,31968,,,,,,,,64725.0,47482.0
14473.0,19168,2897.0,31968,,,,,,,,64720.0,47482.0
14464.0,19176,2898.0,31968,,,,,,,,64724.0,47481.0
14486.0,19144,2898.0,31960,,,,,,,,64725.0,47480.0
14487.0,19152,2897.0,31960,,,,,,,,64726.0,47479.0
14481.0,19112,2897.0,31936,,,,,,,,64723.0,47479.0
14521.0,19112,2898.0,31960,,,,,,,,64723.0,47480.0
14506.0,19056,2898.0,31920,,,,,,,,64722.0,47481.0
14519.0,19056,2899.0,31928,,,,,,,,64726.0,47479.0
14513.0,19016,2897.0,31960,,,,,,,,64722.0,47480.0
14506.0,18976,2897.0,31928,,,,,,,,64724.0,47479.0
14510.0,18944,2898.0,31904,,,,,,,,64724.0,47479.0
14487.0,18912,2895.0,31928,,,,,,,,64724.0,47477.0
14490.0,18896,2897.0,31888,,,,,,,,64723.0,47477.0
14485.0,18872,2897.0,31896,,,,,,,,64723.0,47478.0
14483.0,18888,2895.0,31856,,,,,,,,64724.0,47477.0
14487.0,18848,2897.0,31880,,,,,,,,64723.0,47479.0
14494.0,18832,2898.0,31864,,,,,,,,64722.0,47477.0
14502.0,18808,2898.0,31864,,,,,,,,64724.0,47477.0
14511.0,18808,2897.0,31880,,,,,,,,64723.0,47477.0
14493.0,18744,2898.0,31864,,,,,,,,64726.0,47476.0
14487.0,18768,2897.0,31848,,,,,,,,64726.0,47476.0
14483.0,18752,2897.0,31856,,,,,,,,64724.0,47477.0
14478.0,18688,2898.0,31832,,,,,,,,64730.0,47475.0
14475.0,18696,2899.0,31840,,,,,,,,64728.0,47475.0
14466.0,18680,2897.0,31816,,,,,,,,64726.0,47476.0
14511.0,18672,2897.0,31824,,,,,,,,64729.0,47476.0
14511.0,18672,2898.0,31816,,,,,,,,64729.0,47475.0
14504.0,18656,2897.0,31800,,,,,,,,64730.0,47475.0
14503.0,18624,2898.0,31800,,,,,,,,64730.0,47476.0
14509.0,18600,2898.0,31808,,,,,,,,64731.0,47476.0
14503.0,18592,,31784,,,,,,,,64729.0,47474.0
14501.0,18568,,31784,,,,,,,,64729.0,47476.0
14466.0,18576,,31800,,,,,,,,64727.0,47474.0
14483.0,18552,,31816,,,,,,,,64730.0,47474.0
14481.0,18496,,31792,,,,,,,,64730.0,47474.0
14479.0,18544,,31776,,,,,,,,64732.0,47476.0
14477.0,18504,,31784,,,,,,,,64729.0,47473.0
14475.0,18488,,31768,,,,,,,,64731.0,47474.0
14493.0,18472,,31768,,,,,,,,64734.0,47475.0
14484.0,18432,,31800,,,,,,,,64732.0,47474.0
14486.0,18424,,31736,,,,,,,,64729.0,47474.0
14478.0,18408,,31752,,,,,,,,64730.0,47475.0
14483.0,18384,,31752,,,,,,,,64730.0,47474.0
14482.0,18448,,31728,,,,,,,,64730.0,47475.0
14476.0,18480,,31768,,,,,,,,64731.0,47474.0
14508.0,18536,,31760,,,,,,,,64734.0,47477.0
14513.0,18648,,31832,,,,,,,,64730.0,47474.0
14515.0,18808,,31864,,,,,,,,64732.0,47473.0
14517.0,18936,,31928,,,,,,,,64731.0,47475.0
14510.0,19064,,31944,,,,,,,,64730.0,47475.0
14500.0,19232,,32016,,,,,,,,64733.0,47474.0
14511.0,19360,,32056,,,,,,,,64732.0,47473.0
14481.0,19456,,32064,,,,,,,,64729.0,47472.0
14481.0,19528,,32096,,,,,,,,64729.0,47475.0
14484.0,19592,,32104,,,,,,,,64728.0,47473.0
14483.0,19624,,32128,,,,,,,,64732.0,47470.0
14479.0,19640,,32152,,,,,,,,64730.0,47472.0
14469.0,19656,,32128,,,,,,,,64732.0,47473.0
14489.0,19672,,32160,,,,,,,,64730.0,47472.0
14493.0,19672,,32152,,,,,,,,64730.0,47474.0
14472.0,19648,,32152,,,,,,,,64731.0,47473.0
14469.0,19632,,32136,,,,,,,,64731.0,47473.0
14466.0,19648,,32160,,,,,,,,64730.0,47473.0
14473.0,19584,,32152,,,,,,,,64733.0,47472.0
14468.0,19584,,32152,,,,,,,,64732.0,47473.0
14497.0,19568,,32112,,,,,,,,64736.0,47474.0
14496.0,19552,,32112,,,,,,,,64734.0,47472.0
14491.0,19488,,32096,,,,,,,,64735.0,47472.0
14496.0,19488,,32080,,,,,,,,64732.0,47474.0
14495.0,19464,,32072,,,,,,,,64733.0,47473.0
14496.0,19424,,32088,,,,,,,,64731.0,47473.0
14495.0,19376,,32056,,,,,,,,64736.0,47473.0
14494.0,19392,,32048,,,,,,,,64734.0,47472.0
14455.0,19360,,32080,,,,,,,,64734.0,47473.0
14475.0,19336,,32072,,,,,,,,64734.0,47471.0
14467.0,19352,,32072,,,,,,,,64738.0,47474.0
14470.0,19368,,32080,,,,,,,,64733.0,47471.0
14462.0,19368,,32064,,,,,,,,64735.0,47472.0
14460.0,19408,,32072,,,,,,,,64736.0,47473.0
14471.0,19368,,32064,,,,,,,,64739.0,47472.0
14470.0,19368,,32072,,,,,,,,64735.0,47472.0
14466.0,19384,,32096,,,,,,,,64735.0,47474.0
14467.0,19400,,32104,,,,,,,,64733.0,47473.0
14469.0,19408,,32072,,,,,,,,64739.0,47473.0
14458.0,19352,,32072,,,,,,,,64736.0,47472.0
14495.0,19384,,32056,,,,,,,,64738.0,47474.0
14496.0,19344,,32072,,,,,,,,64736.0,47474.0
14499.0,19328,,32064,,,,,,,,64739.0,47472.0
14492.0,19312,,32040,,,,,,,,64735.0,47472.0
14488.0,19288,,32032,,,,,,,,64736.0,47472.0
14499.0,19248,,32056,,,,,,,,64738.0,47471.0
14496.0,19216,,32056,,,,,,,,64737.0,47472.0
14499.0,19216,,32056,,,,,,,,64736.0,47472.0
14462.0,19200,,32016,,,,,,,,64737.0,47472.0
14463.0,19168,,32024,,,,,,,,64739.0,47470.0
14468.0,19136,,31984,,,,,,,,64736.0,47470.0
14466.0,19112,,32000,,,,,,,,64736.0,47471.0
14458.0,19072,,31968,,,,,,,,64737.0,47470.0
14466.0,19048,,31960,,,,,,,,64737.0,47472.0
14464.0,19040,,31968,,,,,,,,64736.0,47471.0
14475.0,19000,,31968,,,,,,,,64738.0,47473.0
14466.0,18968,,31952,,,,,,,,64738.0,47472.0
14464.0,18944,,31944,,,,,,,,64738.0,47472.0
14472.0,18912,,31928,,,,,,,,64738.0,47471.0
14471.0,18936,,31944,,,,,,,,64735.0,47472.0
14500.0,18896,,31952,,,,,,,,64738.0,47471.0
14496.0,18872,,31912,,,,,,,,64741.0,47472.0
14502.0,18856,,31920,,,,,,,,64739.0,47474.0
14500.0,18848,,31920,,,,,,,,64736.0,47472.0
14496.0,18816,,31896,,,,,,,,64736.0,47473.0
14503.0,18784,,31896,,,,,,,,64736.0,47471.0
14496.0,18792,,31888,,,,,,,,64738.0,47472.0
14496.0,18760,,31896,,,,,,,,64737.0,47472.0
14497.0,18712,,31912,,,,,,,,64735.0,47471.0
14454.0,18712,,31880,,,,,,,,64733.0,47471.0
14470.0,18760,,31872,,,,,,,,64736.0,47471.0
14472.0,18680,,31880,,,,,,,,64733.0,47469.0
14465.0,18688,,31872,,,,,,,,64736.0,47471.0
14482.0,18656,,31848,,,,,,,,64736.0,47471.0
14476.0,18640,,31856,,,,,,,,64737.0,47470.0
14494.0,18648,,31832,,,,,,,,64734.0,47471.0
14474.0,18632,,31848,,,,,,,,64734.0,47472.0
14481.0,18592,,31840,,,,,,,,64735.0,47472.0
14486.0,18552,,31824,,,,,,,,64736.0,47472.0
14479.0,18560,,31832,,,,,,,,64734.0,47473.0
14481.0,18544,,31824,,,,,,,,64736.0,47473.0
14481.0,18520,,31816,,,,,,,,64736.0,47473.0
14516.0,18480,,31824,,,,,,,,64741.0,47472.0
14502.0,18512,,31816,,,,,,,,64737.0,47471.0
14511.0,18464,,31792,,,,,,,,64737.0,47472.0
14509.0,18472,,31800,,,,,,,,64738.0,47470.0
14509.0,18424,,31784,,,,,,,,64738.0,47472.0
14512.0,18400,,31752,,,,,,,,64737.0,47474.0
14517.0,18416,,31816,,,,,,,,64738.0,47472.0
14494.0,18368,,31760,,,,,,,,64735.0,47469.0
14516.0,18344,,31768,,,,,,,,64737.0,47470.0
14507.0,18336,,31752,,,,,,,,64732.0,47472.0
14507.0,18344,,31760,,,,,,,,64736.0,47472.0
14501.0,18352,,31752,,,,,,,,64738.0,47471.0
14486.0,18312,,31728,,,,,,,,64739.0,47474.0
14490.0,18352,,31744,,,,,,,,64737.0,47472.0
14477.0,18304,,31728,,,,,,,,64737.0,47472.0
14479.0,18296,,31736,,,,,,,,64737.0,47472.0
14479.0,18224,,31720,,,,,,,,64739.0,47472.0
14469.0,18232,,31720,,,,,,,,64735.0,47473.0
14520.0,18184,,31704,,,,,,,,64740.0,47474.0
14506.0,18216,,31696,,,,,,,,64737.0,47474.0
14504.0,18144,,31688,,,,,,,,64740.0,47472.0
14499.0,18200,,31712,,,,,,,,64737.0,47472.0
14503.0,18168,,31680,,,,,,,,64740.0,47477.0
14507.0,18088,,31672,,,,,,,,64738.0,47473.0
14510.0,18080,,31680,,,,,,,,64739.0,47472.0
14503.0,18088,,31672,,,,,,,,64742.0,47474.0
14507.0,18120,,31688,,,,,,,,64739.0,47473.0
14512.0,18152,,31704,,,,,,,,64733.0,47472.0
14474.0,18240,,31752,,,,,,,,64738.0,47473.0
14483.0,18400,,31768,,,,,,,,64737.0,47471.0
14484.0,18560,,31824,,,,,,,,64738.0,47472.0
14479.0,18728,,31904,,,,,,,,64737.0,47470.0
14490.0,18880,,31944,,,,,,,,64738.0,47471.0
14494.0,19104,,31976,,,,,,,,64734.0,47471.0
14490.0,19232,,32040,,,,,,,,64737.0,47473.0
14494.0,19352,,32096,,,,,,,,64738.0,47474.0
14494.0,19448,,32120,,,,,,,,64740.0,47472.0
14479.0,19512,,32136,,,,,,,,64736.0,47473.0
14502.0,19600,,32192,,,,,,,,64738.0,47474.0
14511.0,19616,,32160,,,,,,,,64737.0,47472.0
14513.0,19656,,32184,,,,,,,,64735.0,47474.0
14514.0,19696,,32192,,,,,,,,64738.0,47475.0
14508.0,19656,,32192,,,,,,,,64735.0,47474.0
14511.0,19640,,32184,,,,,,,,64736.0,47471.0
14517.0,19656,,32152,,,,,,,,64735.0,47472.0
14511.0,19640,,32176,,,,,,,,64734.0,47470.0
14514.0,19656,,32192,,,,,,,,64736.0,47472.0
14513.0,19624,,32184,,,,,,,,64737.0,47471.0
14479.0,19616,,32216,,,,,,,,64739.0,47471.0
14469.0,19608,,32168,,,,,,,,64736.0,47472.0
14458.0,19568,,32168,,,,,,,,64737.0,47471.0
14464.0,19584,,32168,,,,,,,,64735.0,47472.0
14463.0,19536,,32152,,,,,,,,64737.0,47473.0
14476.0,19544,,32144,,,,,,,,64736.0,47472.0
14467.0,19512,,32168,,,,,,,,64738.0,47472.0
14471.0,19496,,32144,,,,,,,,64737.0,47473.0
14458.0,19464,,32144,,,,,,,,64739.0,47471.0
14460.0,19504,,32136,,,,,,,,64735.0,47471.0
14481.0,19472,,32128,,,,,,,,64739.0,47471.0
14495.0,19472,,32128,,,,,,,,64741.0,47471.0
14497.0,19480,,32128,,,,,,,,64739.0,47471.0
14500.0,19512,,32168,,,,,,,,64739.0,47470.0
14495.0,19512,,32144,,,,,,,,64741.0,47473.0
14499.0,19488,,32160,,,,,,,,64739.0,47473.0
14502.0,19528,,32152,,,,,,,,64740.0,47473.0
14499.0,19520,,32192,,,,,,,,64737.0,47472.0
14502.0,19504,,32192,,,,,,,,64741.0,47471.0
14499.0,19504,,32168,,,,,,,,64735.0,47475.0
14492.0,19480,,32192,,,,,,,,64742.0,47472.0
14451.0,19504,,32168,,,,,,,,64740.0,47471.0
14462.0,19448,,32144,,,,,,,,64741.0,47472.0
14465.0,19448,,32168,,,,,,,,64740.0,47470.0
14466.0,19440,,32136,,,,,,,,64742.0,47472.0
14473.0,19440,,32128,,,,,,,,64739.0,47471.0
14467.0,19368,,32112,,,,,,,,64741.0,47470.0
14470.0,19376,,32112,,,,,,,,64743.0,47470.0
14468.0,19304,,32072,,,,,,,,64745.0,47470.0
14461.0,19280,,32080,,,,,,,,64741.0,47472.0
14499.0,19272,,32048,,,,,,,,64743.0,47472.0
14480.0,19256,,32096,,,,,,,,64744.0,47471.0
14497.0,19224,,32064,,,,,,,,64746.0,47471.0
14496.0,19208,,32072,,,,,,,,64741.0,47470.0
14496.0,19184,,32064,,,,,,,,64744.0,47471.0
14497.0,19144,,32040,,,,,,,,64744.0,47470.0
14500.0,19120,,32072,,,,,,,,64746.0,47472.0
14496.0,19144,,32056,,,,,,,,64746.0,47471.0
14500.0,19112,,32032,,,,,,,,64746.0,47472.0
14504.0,19056,,32024,,,,,,,,64744.0,47471.0
14497.0,19032,,32016,,,,,,,,64747.0,47470.0
14481.0,19016,,31976,,,,,,,,64742.0,47471.0
14465.0,19008,,32008,,,,,,,,64745.0,47471.0
14478.0,19016,,32008,,,,,,,,64744.0,47469.0
14469.0,18984,,31992,,,,,,,,64747.0,47470.0
14483.0,18960,,31984,,,,,,,,64746.0,47470.0
14477.0,18976,,32008,,,,,,,,64744.0,47470.0
14465.0,18944,,31976,,,,,,,,64746.0,47470.0
14471.0,18920,,32000,,,,,,,,64748.0,47471.0
14461.0,18912,,31976,,,,,,,,64745.0,47472.0
14487.0,18888,,31960,,,,,,,,64746.0,47471.0
14482.0,18864,,31960,,,,,,,,64745.0,47471.0
14487.0,18832,,31944,,,,,,,,64747.0,47470.0
14496.0,18824,,31960,,,,,,,,64743.0,47471.0
14491.0,18824,,31944,,,,,,,,64745.0,47470.0
14492.0,18776,,31936,,,,,,,,64745.0,47470.0
14492.0,18768,,31936,,,,,,,,64746.0,47471.0
14495.0,18776,,31920,,,,,,,,64743.0,47471.0
14499.0,18768,,31920,,,,,,,,64744.0,47473.0
14514.0,18744,,31912,,,,,,,,64743.0,47468.0
14498.0,18704,,31944,,,,,,,,64746.0,47470.0
14502.0,18704,,31920,,,,,,,,64744.0,47470.0
14459.0,18720,,31904,,,,,,,,64744.0,47470.0
14475.0,18696,,31912,,,,,,,,64745.0,47468.0
14486.0,18632,,31888,,,,,,,,64746.0,47468.0
14493.0,18632,,31888,,,,,,,,64743.0,47469.0
14478.0,18624,,31896,,,,,,,,64741.0,47470.0
14477.0,18592,,31904,,,,,,,,64741.0,47469.0
14473.0,18600,,31896,,,,,,,,64744.0,47469.0
14479.0,18576,,31864,,,,,,,,64742.0,47468.0
14486.0,18560,,31864,,,,,,,,64742.0,47469.0
14469.0,18520,,31856,,,,,,,,64743.0,47470.0
14492.0,18512,,31856,,,,,,,,64742.0,47470.0
14516.0,18496,,31856,,,,,,,,64743.0,47470.0
14520.0,18448,,31824,,,,,,,,64743.0,47471.0
14513.0,18456,,31848,,,,,,,,64743.0,47471.0
14498.0,18456,,31840,,,,,,,,64742.0,47471.0
14513.0,18408,,31832,,,,,,,,64739.0,47469.0
14499.0,18384,,31808,,,,,,,,64741.0,47469.0
14497.0,18392,,31824,,,,,,,,64743.0,47470.0
14505.0,18336,,31816,,,,,,,,64742.0,47469.0
14510.0,18344,,31808,,,,,,,,64739.0,47471.0
14489.0,18320,,31816,,,,,,,,64742.0,47471.0
14511.0,18296,,31792,,,,,,,,64741.0,47471.0
14489.0,18288,,31800,,,,,,,,64743.0,47470.0
14493.0,18304,,31776,,,,,,,,64741.0,47470.0
14483.0,18264,,31784,,,,,,,,64743.0,47469.0
14477.0,18256,,31760,,,,,,,,64741.0,47470.0
14480.0,18256,,31776,,,,,,,,64744.0,47470.0
14474.0,18224,,31784,,,,,,,,64742.0,47470.0
14502.0,18232,,31792,,,,,,,,64742.0,47469.0
14510.0,18200,,31744,,,,,,,,64745.0,47469.0
14495.0,18176,,31752,,,,,,,,64744.0,47469.0
14467.0,18176,,31752,,,,,,,,64743.0,47469.0
14478.0,18160,,31736,,,,,,,,64742.0,47470.0
14482.0,18176,,31752,,,,,,,,64742.0,47469.0
14489.0,18248,,31768,,,,,,,,64742.0,47470.0
14480.0,18312,,31808,,,,,,,,64742.0,47470.0
14472.0,18432,,31848,,,,,,,,64742.0,47469.0
14501.0,18592,,31896,,,,,,,,64741.0,47470.0
14500.0,18768,,31968,,,,,,,,64743.0,47471.0
14511.0,18936,,32000,,,,,,,,64740.0,47470.0
14510.0,19080,,32048,,,,,,,,64740.0,47472.0
14503.0,19256,,32096,,,,,,,,64744.0,47469.0
14502.0,19320,,32128,,,,,,,,64741.0,47470.0
14494.0,19408,,32168,,,,,,,,64742.0,47471.0
14468.0,19520,,32168,,,,,,,,64742.0,47471.0
14481.0,19544,,32184,,,,,,,,64742.0,47472.0
14481.0,19592,,32224,,,,,,,,64745.0,47471.0
14474.0,19584,,32200,,,,,,,,64743.0,47471.0
14496.0,19608,,32224,,,,,,,,64743.0,47472.0
14502.0,19592,,32200,,,,,,,,64741.0,47472.0
14505.0,19568,,32200,,,,,,,,64744.0,47472.0
14466.0,19560,,32192,,,,,,,,64743.0,47473.0
14484.0,19560,,32200,,,,,,,,64742.0,47473.0
14481.0,19536,,32192,,,,,,,,64740.0,47472.0
14474.0,19520,,32192,,,,,,,,64743.0,47471.0
14472.0,19552,,32176,,,,,,,,64742.0,47471.0
14474.0,19504,,32208,,,,,,,,64742.0,47472.0
14488.0,19496,,32200,,,,,,,,64740.0,47472.0
14507.0,19496,,32176,,,,,,,,64744.0,47470.0
14504.0,19496,,32200,,,,,,,,64742.0,47473.0
14514.0,19440,,32192,,,,,,,,64742.0,47470.0
14486.0,19424,,32152,,,,,,,,64742.0,47471.0
14499.0,19416,,32168,,,,,,,,64744.0,47471.0
14498.0,19392,,32168,,,,,,,,64742.0,47470.0
14475.0,19392,,32184,,,,,,,,64741.0,47471.0
14469.0,19400,,32176,,,,,,,,64738.0,47469.0
14467.0,19440,,32160,,,,,,,,64745.0,47470.0
14478.0,19464,,32168,,,,,,,,64740.0,47470.0
14494.0,19432,,32160,,,,,,,,64741.0,47469.0
14512.0,19448,,32200,,,,,,,,64742.0,47467.0
14517.0,19424,,32208,,,,,,,,64742.0,47470.0
14513.0,19424,,32160,,,,,,,,64742.0,47469.0
14459.0,19456,,32184,,,,,,,,64744.0,47469.0
14485.0,19440,,32160,,,,,,,,64746.0,47470.0
14489.0,19448,,32176,,,,,,,,64749.0,47471.0
14477.0,19448,,32184,,,,,,,,64745.0,47469.0
14481.0,19424,,32176,,,,,,,,64746.0,47469.0
14475.0,19400,,32192,,,,,,,,64743.0,47470.0
14503.0,19392,,32160,,,,,,,,64747.0,47469.0
14510.0,19392,,32160,,,,,,,,64749.0,47475.0
14505.0,19360,,32144,,,,,,,,64747.0,47471.0
14505.0,19328,,32136,,,,,,,,64745.0,47470.0
14482.0,19304,,32120,,,,,,,,64749.0,47470.0
14501.0,19296,,32144,,,,,,,,64748.0,47471.0
14480.0,19256,,32136,,,,,,,,64749.0,47473.0
14490.0,19240,,32120,,,,,,,,64745.0,47472.0
14488.0,19216,,32144,,,,,,,,64746.0,47472.0
14479.0,19208,,32088,,,,,,,,64743.0,47470.0
14477.0,19176,,32104,,,,,,,,64746.0,47471.0
14475.0,19168,,32096,,,,,,,,64741.0,47472.0
14473.0,19144,,32096,,,,,,,,64746.0,47469.0
14472.0,19144,,32088,,,,,,,,64746.0,47472.0
14472.0,19104,,32080,,,,,,,,64746.0,47469.0
14485.0,19048,,32088,,,,,,,,64740.0,47470.0
14465.0,19032,,32072,,,,,,,,64745.0,47468.0
14495.0,19056,,32072,,,,,,,,64741.0,47471.0
14507.0,19024,,32080,,,,,,,,64743.0,47471.0
14500.0,19032,,32016,,,,,,,,64745.0,47470.0
14510.0,18992,,32056,,,,,,,,64745.0,47469.0
14514.0,18968,,32032,,,,,,,,64743.0,47468.0
14507.0,18944,,32048,,,,,,,,64745.0,47466.0
14507.0,18944,,32032,,,,,,,,64744.0,47464.0
14482.0,18920,,32032,,,,,,,,64745.0,47465.0
14492.0,18920,,32016,,,,,,,,64742.0,47465.0
14483.0,18880,,32032,,,,,,,,64743.0,47464.0
14474.0,18896,,32024,,,,,,,,64747.0,47463.0
14469.0,18880,,32032,,,,,,,,64748.0,47465.0
14473.0,18848,,32008,,,,,,,,64749.0,47460.0
14462.0,18864,,32008,,,,,,,,64987.0,47637.0
14506.0,18832,,31976,,,,,,,,64988.0,47635.0
14506.0,18824,,32000,,,,,,,,64764.0,47470.0
14509.0,18800,,32000,,,,,,,,64762.0,47467.0
14486.0,18816,,31992,,,,,,,,64758.0,47470.0
14453.0,18792,,32008,,,,,,,,64759.0,47468.0
14475.0,18776,,31992,,,,,,,,64759.0,47468.0
14479.0,18768,,31976,,,,,,,,64761.0,47470.0
14475.0,18744,,31984,,,,,,,,64758.0,47470.0
14482.0,18712,,31952,,,,,,,,64753.0,47467.0
14471.0,18680,,31952,,,,,,,,64757.0,47469.0
14507.0,18680,,31936,,,,,,,,64754.0,47466.0
14506.0,18632,,31928,,,,,,,,64753.0,47465.0
14505.0,18632,,31920,,,,,,,,64751.0,47465.0
14499.0,18600,,31936,,,,,,,,64752.0,47462.0
14496.0,18600,,31936,,,,,,,,64752.0,47463.0
14485.0,18664,,31936,,,,,,,,64753.0,47463.0
14482.0,18720,,31976,,,,,,,,64750.0,47462.0
14490.0,18816,,31992,,,,,,,,64753.0,47461.0
14490.0,18952,,32072,,,,,,,,64749.0,47461.0
14498.0,19096,,32096,,,,,,,,64749.0,47459.0
14514.0,19224,,32136,,,,,,,,64750.0,47461.0
14507.0,19368,,32192,,,,,,,,64750.0,47460.0
14507.0,19472,,32240,,,,,,,,64753.0,47465.0
14503.0,19576,,32248,,,,,,,,64751.0,47464.0
14472.0,19688,,32272,,,,,,,,64791.0,47490.0
14483.0,19704,,32296,,,,,,,,64782.0,47484.0
14482.0,19776,,32304,,,,,,,,64777.0,47482.0
14489.0,19792,,32296,,,,,,,,64776.0,47481.0
14486.0,19776,,32336,,,,,,,,64773.0,47477.0
14488.0,19792,,32320,,,,,,,,64774.0,47477.0
14489.0,19800,,32304,,,,,,,,64772.0,47477.0
14480.0,19768,,32312,,,,,,,,64769.0,47477.0
14475.0,19792,,32320,,,,,,,,64766.0,47470.0
14493.0,19768,,32320,,,,,,,,64766.0,47472.0
14452.0,19760,,32296,,,,,,,,64763.0,47472.0
14490.0,19712,,32328,,,,,,,,64760.0,47469.0
14486.0,19704,,32288,,,,,,,,64755.0,47469.0
14483.0,19712,,32288,,,,,,,,64760.0,47469.0
14481.0,19656,,32280,,,,,,,,64754.0,47467.0
14476.0,19616,,32280,,,,,,,,64756.0,47467.0
14510.0,19592,,32264,,,,,,,,64751.0,47467.0
14512.0,19584,,32248,,,,,,,,64752.0,47466.0
14505.0,19552,,32240,,,,,,,,64750.0,47467.0
14510.0,19512,,32232,,,,,,,,64751.0,47466.0
14509.0,19472,,32248,,,,,,,,64751.0,47465.0
14467.0,19512,,32240,,,,,,,,64757.0,47469.0
14483.0,19544,,32224,,,,,,,,64754.0,47465.0
14489.0,19504,,32272,,,,,,,,64756.0,47467.0
14489.0,19560,,32256,,,,,,,,64751.0,47467.0
14487.0,19544,,32280,,,,,,,,64752.0,47467.0
14474.0,19560,,32264,,,,,,,,64751.0,47466.0
14513.0,19552,,32256,,,,,,,,64750.0,47466.0
14507.0,19568,,32264,,,,,,,,64752.0,47468.0
14506.0,19544,,32248,,,,,,,,64753.0,47467.0
14505.0,19560,,32288,,,,,,,,64754.0,47469.0
14484.0,19536,,32248,,,,,,,,64753.0,47469.0
14481.0,19560,,32264,,,,,,,,64753.0,47467.0
14481.0,19552,,32256,,,,,,,,64751.0,47467.0
14478.0,19512,,32256,,,,,,,,64749.0,47467.0
14482.0,19512,,32256,,,,,,,,64749.0,47468.0
14471.0,19488,,32240,,,,,,,,64751.0,47464.0
14464.0,19440,,32240,,,,,,,,64750.0,47464.0
14467.0,19472,,32232,,,,,,,,64750.0,47465.0
14460.0,19400,,32224,,,,,,,,64749.0,47466.0
14465.0,19392,,32216,,,,,,,,64751.0,47464.0
14465.0,19352,,32208,,,,,,,,64751.0,47466.0
14492.0,19352,,32184,,,,,,,,64749.0,47463.0
14496.0,19288,,32176,,,,,,,,64854.0,47536.0
14501.0,19280,,32176,,,,,,,,64989.0,47639.0
14497.0,19264,,32176,,,,,,,,64991.0,47638.0
14493.0,19240,,32176,,,,,,,,64990.0,47638.0
14495.0,19208,,32176,,,,,,,,64990.0,47638.0
14496.0,19216,,32176,,,,,,,,64986.0,47636.0
14495.0,19192,,32168,,,,,,,,64989.0,47633.0
14484.0,19136,,32160,,,,,,,,64989.0,47637.0
14476.0,19144,,32144,,,,,,,,64988.0,47634.0
14472.0,19120,,32136,,,,,,,,64987.0,47635.0
14478.0,19112,,32120,,,,,,,,64991.0,47635.0
14478.0,19056,,32120,,,,,,,,64992.0,47639.0
14470.0,19088,,32144,,,,,,,,64992.0,47639.0
14496.0,19072,,32104,,,,,,,,64989.0,47641.0
14496.0,19064,,32120,,,,,,,,64988.0,47645.0
14497.0,19040,,32080,,,,,,,,64988.0,47647.0
14493.0,19032,,32088,,,,,,,,64968.0,47630.0
14496.0,18976,,32112,,,,,,,,64985.0,47649.0
14493.0,19008,,32112,,,,,,,,64990.0,47650.0
14446.0,19000,,32112,,,,,,,,64990.0,47653.0
14465.0,19000,,32088,,,,,,,,64988.0,47652.0
14472.0,18936,,32072,,,,,,,,64989.0,47652.0
14461.0,18936,,32072,,,,,,,,64991.0,47651.0
14480.0,18944,,32072,,,,,,,,64990.0,47653.0
14465.0,18904,,32072,,,,,,,,64989.0,47656.0
14498.0,18904,,32104,,,,,,,,64987.0,47654.0
14509.0,18880,,32032,,,,,,,,64991.0,47655.0
14383.0,18864,,32040,,,,,,,,64996.0,47661.0
14469.0,18832,,32056,,,,,,,,65000.0,47662.0
14473.0,18808,,32048,,,,,,,,65010.0,47666.0
14478.0,18808,,32056,,,,,,,,65009.0,47669.0
14484.0,18792,,32032,,,,,,,,64968.0,47636.0
14481.0,18784,,32024,,,,,,,,64935.0,47617.0
14488.0,18744,,32024,,,,,,,,64975.0,47621.0
14469.0,18760,,32008,,,,,,,,64944.0,47616.0
14490.0,18792,,32032,,,,,,,,64877.0,47573.0
14478.0,18872,,32048,,,,,,,,64858.0,47565.0
14484.0,18952,,32088,,,,,,,,64838.0,47553.0
14488.0,19048,,32128,,,,,,,,64839.0,47552.0
14479.0,19160,,32144,,,,,,,,64833.0,47552.0
14506.0,19272,,32216,,,,,,,,64831.0,47552.0
14514.0,19440,,32256,,,,,,,,64834.0,47554.0
14514.0,19568,,32304,,,,,,,,64846.0,47560.0
14510.0,19728,,32336,,,,,,,,64878.0,47593.0
14517.0,19848,,32360,,,,,,,,64883.0,47595.0
14503.0,19920,,32384,,,,,,,,64876.0,47594.0
14512.0,19952,,32424,,,,,,,,64863.0,47584.0
14451.0,19984,,32416,,,,,,,,64852.0,47576.0
14483.0,20056,,32456,,,,,,,,64850.0,47579.0
14480.0,20032,,32424,,,,,,,,64852.0,47581.0
14491.0,20032,,32440,,,,,,,,64856.0,47585.0
14481.0,20024,,32432,,,,,,,,64859.0,47589.0
14459.0,20064,,32440,,,,,,,,64853.0,47585.0
14496.0,20032,,32440,,,,,,,,64854.0,47585.0
14495.0,20032,,32456,,,,,,,,64857.0,47587.0
14496.0,20048,,32440,,,,,,,,64858.0,47596.0
14492.0,20024,,32456,,,,,,,,64851.0,47588.0
14496.0,20032,,32432,,,,,,,,64854.0,47599.0
